dataset	cell	class	biotype	reads
VASA published, mouse	287	multi	pseudogene	74
VASA published, mouse	287	multi	TranscribedUnitaryPseudogene	61
VASA published, mouse	287	multi	MtRrna	16
VASA published, mouse	287	multi	tRNA	13
VASA published, mouse	287	multi	UnitaryPseudogene	11
VASA published, mouse	287	multi	PolymorphicPseudogene	2
VASA published, mouse	287	multi	rRNA	2
VASA published, mouse	287	multi	MtTrna	1
VASA published, mouse	287	single	ProteinCoding	506013
VASA published, mouse	287	single	lncRNA	15062
VASA published, mouse	287	single	ProcessedPseudogene	1481
VASA published, mouse	287	single	TEC	1314
VASA published, mouse	287	single	ribozyme	1068
VASA published, mouse	287	single	snoRNA	880
VASA published, mouse	287	single	miRNA	819
VASA published, mouse	287	single	TranscribedUnprocessedPseudogene	484
VASA published, mouse	287	single	TranscribedProcessedPseudogene	297
VASA published, mouse	287	single	TranscribedUnitaryPseudogene	295
VASA published, mouse	287	single	UnprocessedPseudogene	292
VASA published, mouse	287	single	MiscRna	111
VASA published, mouse	287	single	PolymorphicPseudogene	83
VASA published, mouse	287	single	snRNA	80
VASA published, mouse	287	single	scaRNA	63
VASA published, mouse	287	single	tRNA	31
VASA published, mouse	287	single	MtRrna	26
VASA published, mouse	287	single	UnitaryPseudogene	10
VASA published, mouse	287	single	MtTrna	9
VASA published, mouse	287	single	pseudogene	7
VASA published, mouse	287	single	rRNA	7
VASA published, mouse	287	single	IgVPseudogene	2
VASA published, mouse	290	multi	ProteinCoding	8462
VASA published, mouse	290	multi	ProcessedPseudogene	4106
VASA published, mouse	290	multi	lncRNA	874
VASA published, mouse	290	multi	UnprocessedPseudogene	807
VASA published, mouse	290	multi	TranscribedProcessedPseudogene	696
VASA published, mouse	290	multi	MiscRna	527
VASA published, mouse	290	multi	miRNA	231
VASA published, mouse	290	multi	TranscribedUnprocessedPseudogene	111
VASA published, mouse	290	multi	snoRNA	46
VASA published, mouse	290	multi	TEC	25
VASA published, mouse	290	multi	snRNA	16
VASA published, mouse	290	multi	TranscribedUnitaryPseudogene	10
VASA published, mouse	290	multi	pseudogene	9
VASA published, mouse	290	multi	ribozyme	9
VASA published, mouse	290	multi	PolymorphicPseudogene	1
VASA published, mouse	290	multi	UnitaryPseudogene	1
VASA published, mouse	290	multi	tRNA	1
VASA published, mouse	290	single	ProteinCoding	46515
VASA published, mouse	290	single	lncRNA	1266
VASA published, mouse	290	single	ProcessedPseudogene	162
VASA published, mouse	290	single	ribozyme	141
VASA published, mouse	290	single	miRNA	125
VASA published, mouse	290	single	TEC	106
VASA published, mouse	290	single	snoRNA	91
VASA published, mouse	290	single	TranscribedProcessedPseudogene	63
VASA published, mouse	290	single	TranscribedUnprocessedPseudogene	16
VASA published, mouse	290	single	TranscribedUnitaryPseudogene	15
VASA published, mouse	290	single	scaRNA	11
VASA published, mouse	290	single	PolymorphicPseudogene	10
VASA published, mouse	290	single	MiscRna	8
VASA published, mouse	290	single	snRNA	8
VASA published, mouse	290	single	UnprocessedPseudogene	4
VASA published, mouse	290	single	tRNA	4
VASA published, mouse	290	single	UnitaryPseudogene	3
VASA published, mouse	292	multi	ProteinCoding	6349
VASA published, mouse	292	multi	ProcessedPseudogene	3280
VASA published, mouse	292	multi	lncRNA	598
VASA published, mouse	292	multi	MiscRna	516
VASA published, mouse	292	multi	UnprocessedPseudogene	513
VASA published, mouse	292	multi	TranscribedProcessedPseudogene	488
VASA published, mouse	292	multi	miRNA	141
VASA published, mouse	292	multi	snoRNA	74
VASA published, mouse	292	multi	TranscribedUnprocessedPseudogene	64
VASA published, mouse	292	multi	TranscribedUnitaryPseudogene	24
VASA published, mouse	292	multi	TEC	21
VASA published, mouse	292	multi	snRNA	13
VASA published, mouse	292	multi	ribozyme	10
VASA published, mouse	292	multi	pseudogene	6
VASA published, mouse	292	multi	UnitaryPseudogene	5
VASA published, mouse	292	multi	MtTrna	4
VASA published, mouse	292	multi	tRNA	4
VASA published, mouse	292	multi	IgVGene	1
VASA published, mouse	292	single	ProteinCoding	36738
VASA published, mouse	292	single	lncRNA	1903
VASA published, mouse	292	single	ribozyme	506
VASA published, mouse	292	single	ProcessedPseudogene	147
VASA published, mouse	292	single	snoRNA	125
VASA published, mouse	292	single	TEC	107
VASA published, mouse	292	single	miRNA	97
VASA published, mouse	292	single	TranscribedProcessedPseudogene	58
VASA published, mouse	292	single	MiscRna	27
VASA published, mouse	292	single	TranscribedUnitaryPseudogene	22
VASA published, mouse	292	single	TranscribedUnprocessedPseudogene	13
VASA published, mouse	292	single	UnprocessedPseudogene	10
VASA published, mouse	292	single	MtRrna	7
VASA published, mouse	292	single	scaRNA	5
VASA published, mouse	292	single	MtTrna	4
VASA published, mouse	292	single	PolymorphicPseudogene	4
VASA published, mouse	292	single	snRNA	3
VASA published, mouse	292	single	tRNA	1
VASA published, mouse	294	multi	ProteinCoding	51558
VASA published, mouse	294	multi	ProcessedPseudogene	20468
VASA published, mouse	294	multi	MiscRna	13434
VASA published, mouse	294	multi	lncRNA	4003
VASA published, mouse	294	multi	UnprocessedPseudogene	3412
VASA published, mouse	294	multi	TranscribedProcessedPseudogene	2668
VASA published, mouse	294	multi	miRNA	2231
VASA published, mouse	294	multi	TranscribedUnprocessedPseudogene	1214
VASA published, mouse	294	multi	snoRNA	977
VASA published, mouse	294	multi	snRNA	785
VASA published, mouse	294	multi	TEC	183
VASA published, mouse	294	multi	ribozyme	174
VASA published, mouse	294	multi	TranscribedUnitaryPseudogene	35
VASA published, mouse	294	multi	tRNA	21
VASA published, mouse	294	multi	pseudogene	16
VASA published, mouse	294	multi	MtTrna	9
VASA published, mouse	294	multi	UnitaryPseudogene	9
VASA published, mouse	294	multi	MtRrna	6
VASA published, mouse	294	multi	IgCGene	2
VASA published, mouse	294	multi	PolymorphicPseudogene	2
VASA published, mouse	294	single	ProteinCoding	346871
VASA published, mouse	294	single	lncRNA	12955
VASA published, mouse	294	single	ribozyme	4782
VASA published, mouse	294	single	snoRNA	1362
VASA published, mouse	294	single	ProcessedPseudogene	1003
VASA published, mouse	294	single	TEC	846
VASA published, mouse	294	single	miRNA	550
VASA published, mouse	294	single	snRNA	283
VASA published, mouse	294	single	TranscribedProcessedPseudogene	249
VASA published, mouse	294	single	TranscribedUnprocessedPseudogene	237
VASA published, mouse	294	single	UnprocessedPseudogene	147
VASA published, mouse	294	single	MiscRna	144
VASA published, mouse	294	single	TranscribedUnitaryPseudogene	92
VASA published, mouse	294	single	PolymorphicPseudogene	90
VASA published, mouse	294	single	scaRNA	83
VASA published, mouse	294	single	tRNA	37
VASA published, mouse	294	single	MtRrna	26
VASA published, mouse	294	single	UnitaryPseudogene	18
VASA published, mouse	294	single	MtTrna	15
VASA published, mouse	294	single	rRNA	10
VASA published, mouse	294	single	pseudogene	6
VASA published, mouse	296	multi	ProteinCoding	49366
VASA published, mouse	296	multi	ProcessedPseudogene	20434
VASA published, mouse	296	multi	MiscRna	8883
VASA published, mouse	296	multi	UnprocessedPseudogene	4863
VASA published, mouse	296	multi	lncRNA	4661
VASA published, mouse	296	multi	TranscribedProcessedPseudogene	2784
VASA published, mouse	296	multi	miRNA	2627
VASA published, mouse	296	multi	TranscribedUnprocessedPseudogene	1997
VASA published, mouse	296	multi	snoRNA	1096
VASA published, mouse	296	multi	TEC	537
VASA published, mouse	296	multi	snRNA	524
VASA published, mouse	296	multi	ribozyme	107
VASA published, mouse	296	multi	pseudogene	36
VASA published, mouse	296	multi	TranscribedUnitaryPseudogene	35
VASA published, mouse	296	multi	tRNA	32
VASA published, mouse	296	multi	UnitaryPseudogene	8
VASA published, mouse	296	multi	PolymorphicPseudogene	6
VASA published, mouse	296	multi	IgCGene	5
VASA published, mouse	296	multi	scaRNA	3
VASA published, mouse	296	multi	MtRrna	1
VASA published, mouse	296	multi	MtTrna	1
VASA published, mouse	296	single	ProteinCoding	418567
VASA published, mouse	296	single	lncRNA	11677
VASA published, mouse	296	single	ribozyme	1336
VASA published, mouse	296	single	snoRNA	1165
VASA published, mouse	296	single	TEC	1151
VASA published, mouse	296	single	ProcessedPseudogene	1030
VASA published, mouse	296	single	miRNA	509
VASA published, mouse	296	single	TranscribedUnprocessedPseudogene	420
VASA published, mouse	296	single	TranscribedUnitaryPseudogene	319
VASA published, mouse	296	single	TranscribedProcessedPseudogene	277
VASA published, mouse	296	single	UnprocessedPseudogene	227
VASA published, mouse	296	single	snRNA	176
VASA published, mouse	296	single	MiscRna	121
VASA published, mouse	296	single	scaRNA	87
VASA published, mouse	296	single	PolymorphicPseudogene	65
VASA published, mouse	296	single	tRNA	61
VASA published, mouse	296	single	pseudogene	22
VASA published, mouse	296	single	MtRrna	17
VASA published, mouse	296	single	MtTrna	13
VASA published, mouse	296	single	UnitaryPseudogene	7
VASA published, mouse	296	single	rRNA	6
VASA published, mouse	298	multi	ProteinCoding	4141
VASA published, mouse	298	multi	ProcessedPseudogene	1949
VASA published, mouse	298	multi	lncRNA	465
VASA published, mouse	298	multi	UnprocessedPseudogene	374
VASA published, mouse	298	multi	TranscribedProcessedPseudogene	267
VASA published, mouse	298	multi	MiscRna	131
VASA published, mouse	298	multi	TranscribedUnprocessedPseudogene	116
VASA published, mouse	298	multi	miRNA	86
VASA published, mouse	298	multi	snoRNA	36
VASA published, mouse	298	multi	snRNA	19
VASA published, mouse	298	multi	TEC	16
VASA published, mouse	298	multi	ribozyme	15
VASA published, mouse	298	multi	TranscribedUnitaryPseudogene	7
VASA published, mouse	298	multi	pseudogene	1
VASA published, mouse	298	multi	tRNA	1
VASA published, mouse	298	single	ProteinCoding	32100
VASA published, mouse	298	single	lncRNA	1059
VASA published, mouse	298	single	ProcessedPseudogene	89
VASA published, mouse	298	single	TEC	84
VASA published, mouse	298	single	snoRNA	68
VASA published, mouse	298	single	ribozyme	64
VASA published, mouse	298	single	miRNA	49
VASA published, mouse	298	single	TranscribedUnitaryPseudogene	42
VASA published, mouse	298	single	TranscribedUnprocessedPseudogene	30
VASA published, mouse	298	single	TranscribedProcessedPseudogene	28
VASA published, mouse	298	single	UnprocessedPseudogene	9
VASA published, mouse	298	single	MiscRna	6
VASA published, mouse	298	single	scaRNA	6
VASA published, mouse	298	single	tRNA	5
VASA published, mouse	298	single	MtTrna	2
VASA published, mouse	298	single	PolymorphicPseudogene	1
VASA published, mouse	298	single	snRNA	1
VASA published, mouse	300	multi	ProteinCoding	69995
VASA published, mouse	300	multi	ProcessedPseudogene	23489
VASA published, mouse	300	multi	MiscRna	22957
VASA published, mouse	300	multi	lncRNA	5468
VASA published, mouse	300	multi	UnprocessedPseudogene	4984
VASA published, mouse	300	multi	miRNA	4302
VASA published, mouse	300	multi	TranscribedProcessedPseudogene	3434
VASA published, mouse	300	multi	TranscribedUnprocessedPseudogene	2069
VASA published, mouse	300	multi	snoRNA	2049
VASA published, mouse	300	multi	snRNA	975
VASA published, mouse	300	multi	ribozyme	232
VASA published, mouse	300	multi	TEC	179
VASA published, mouse	300	multi	pseudogene	81
VASA published, mouse	300	multi	TranscribedUnitaryPseudogene	43
VASA published, mouse	300	multi	UnitaryPseudogene	26
VASA published, mouse	300	multi	tRNA	26
VASA published, mouse	300	multi	PolymorphicPseudogene	15
VASA published, mouse	300	multi	MtTrna	6
VASA published, mouse	300	multi	MtRrna	4
VASA published, mouse	300	multi	rRNA	1
VASA published, mouse	300	multi	scaRNA	1
VASA published, mouse	300	single	ProteinCoding	517434
VASA published, mouse	300	single	lncRNA	16256
VASA published, mouse	300	single	ribozyme	3642
VASA published, mouse	300	single	snoRNA	2007
VASA published, mouse	300	single	TEC	1520
VASA published, mouse	300	single	ProcessedPseudogene	1178
VASA published, mouse	300	single	miRNA	568
VASA published, mouse	300	single	TranscribedUnprocessedPseudogene	523
VASA published, mouse	300	single	TranscribedProcessedPseudogene	343
VASA published, mouse	300	single	snRNA	266
VASA published, mouse	300	single	UnprocessedPseudogene	245
VASA published, mouse	300	single	MiscRna	212
VASA published, mouse	300	single	TranscribedUnitaryPseudogene	146
VASA published, mouse	300	single	scaRNA	139
VASA published, mouse	300	single	PolymorphicPseudogene	63
VASA published, mouse	300	single	tRNA	39
VASA published, mouse	300	single	MtRrna	31
VASA published, mouse	300	single	UnitaryPseudogene	24
VASA published, mouse	300	single	MtTrna	19
VASA published, mouse	300	single	pseudogene	15
VASA published, mouse	300	single	rRNA	6
VASA published, mouse	302	multi	ProteinCoding	25897
VASA published, mouse	302	multi	ProcessedPseudogene	12502
VASA published, mouse	302	multi	UnprocessedPseudogene	2738
VASA published, mouse	302	multi	lncRNA	2695
VASA published, mouse	302	multi	TranscribedProcessedPseudogene	1687
VASA published, mouse	302	multi	MiscRna	1273
VASA published, mouse	302	multi	miRNA	563
VASA published, mouse	302	multi	TranscribedUnprocessedPseudogene	541
VASA published, mouse	302	multi	snoRNA	293
VASA published, mouse	302	multi	TranscribedUnitaryPseudogene	60
VASA published, mouse	302	multi	TEC	48
VASA published, mouse	302	multi	snRNA	34
VASA published, mouse	302	multi	ribozyme	27
VASA published, mouse	302	multi	pseudogene	22
VASA published, mouse	302	multi	tRNA	3
VASA published, mouse	302	multi	MtRrna	1
VASA published, mouse	302	multi	MtTrna	1
VASA published, mouse	302	single	ProteinCoding	204020
VASA published, mouse	302	single	lncRNA	6390
VASA published, mouse	302	single	TEC	747
VASA published, mouse	302	single	ProcessedPseudogene	698
VASA published, mouse	302	single	ribozyme	390
VASA published, mouse	302	single	snoRNA	302
VASA published, mouse	302	single	miRNA	285
VASA published, mouse	302	single	TranscribedUnprocessedPseudogene	197
VASA published, mouse	302	single	TranscribedUnitaryPseudogene	102
VASA published, mouse	302	single	TranscribedProcessedPseudogene	83
VASA published, mouse	302	single	MiscRna	77
VASA published, mouse	302	single	UnprocessedPseudogene	74
VASA published, mouse	302	single	snRNA	29
VASA published, mouse	302	single	scaRNA	23
VASA published, mouse	302	single	PolymorphicPseudogene	16
VASA published, mouse	302	single	rRNA	10
VASA published, mouse	302	single	tRNA	8
VASA published, mouse	302	single	MtRrna	7
VASA published, mouse	302	single	MtTrna	3
VASA published, mouse	302	single	pseudogene	2
VASA published, mouse	304	multi	ProteinCoding	3885
VASA published, mouse	304	multi	MiscRna	1272
VASA published, mouse	304	multi	ProcessedPseudogene	1096
VASA published, mouse	304	multi	miRNA	580
VASA published, mouse	304	multi	snoRNA	482
VASA published, mouse	304	multi	lncRNA	298
VASA published, mouse	304	multi	TranscribedProcessedPseudogene	158
VASA published, mouse	304	multi	UnprocessedPseudogene	99
VASA published, mouse	304	multi	snRNA	70
VASA published, mouse	304	multi	TranscribedUnprocessedPseudogene	37
VASA published, mouse	304	multi	ribozyme	11
VASA published, mouse	304	multi	MtRrna	5
VASA published, mouse	304	multi	TEC	3
VASA published, mouse	304	multi	TranscribedUnitaryPseudogene	3
VASA published, mouse	304	multi	UnitaryPseudogene	1
VASA published, mouse	304	single	ProteinCoding	17128
VASA published, mouse	304	single	lncRNA	604
VASA published, mouse	304	single	snoRNA	183
VASA published, mouse	304	single	ribozyme	136
VASA published, mouse	304	single	ProcessedPseudogene	60
VASA published, mouse	304	single	miRNA	37
VASA published, mouse	304	single	TEC	34
VASA published, mouse	304	single	TranscribedUnprocessedPseudogene	19
VASA published, mouse	304	single	tRNA	12
VASA published, mouse	304	single	snRNA	11
VASA published, mouse	304	single	TranscribedUnitaryPseudogene	6
VASA published, mouse	304	single	UnprocessedPseudogene	6
VASA published, mouse	304	single	scaRNA	6
VASA published, mouse	304	single	rRNA	5
VASA published, mouse	304	single	MiscRna	4
VASA published, mouse	304	single	TranscribedProcessedPseudogene	3
VASA published, mouse	304	single	PolymorphicPseudogene	2
VASA published, mouse	304	single	MtRrna	1
