dataset	cell	class	biotype	reads
own library, 130 nt	013	multi	MiscRna	557217
own library, 130 nt	013	multi	miRNA	301881
own library, 130 nt	013	multi	ProcessedPseudogene	151535
own library, 130 nt	013	multi	snoRNA	135530
own library, 130 nt	013	multi	TranscribedProcessedPseudogene	68227
own library, 130 nt	013	multi	UnprocessedPseudogene	21498
own library, 130 nt	013	multi	rRNA	18765
own library, 130 nt	013	multi	TranscribedUnprocessedPseudogene	8305
own library, 130 nt	013	multi	TranscribedUnitaryPseudogene	4826
own library, 130 nt	013	multi	TEC	3783
own library, 130 nt	013	multi	UnitaryPseudogene	1535
own library, 130 nt	013	multi	tRNA	1511
own library, 130 nt	013	multi	ribozyme	350
own library, 130 nt	013	multi	MtTrna	182
own library, 130 nt	013	multi	MtRrna	100
own library, 130 nt	013	multi	scaRNA	25
own library, 130 nt	013	multi	TrVGene	18
own library, 130 nt	013	multi	TranslatedUnprocessedPseudogene	17
own library, 130 nt	013	multi	IgVGene	12
own library, 130 nt	013	multi	IgCGene	7
own library, 130 nt	013	multi	IgVPseudogene	7
own library, 130 nt	013	multi	TrVPseudogene	6
own library, 130 nt	013	multi	TrCGene	3
own library, 130 nt	013	single	ProteinCoding	3498694
own library, 130 nt	013	single	lncRNA	357214
own library, 130 nt	013	single	snoRNA	98764
own library, 130 nt	013	single	MiscRna	82108
own library, 130 nt	013	single	ribozyme	80384
own library, 130 nt	013	single	snRNA	56961
own library, 130 nt	013	single	miRNA	16346
own library, 130 nt	013	single	ProcessedPseudogene	9621
own library, 130 nt	013	single	TEC	7234
own library, 130 nt	013	single	scaRNA	4976
own library, 130 nt	013	single	TranscribedProcessedPseudogene	4233
own library, 130 nt	013	single	rRNA	3814
own library, 130 nt	013	single	TranscribedUnprocessedPseudogene	2466
own library, 130 nt	013	single	tRNA	1159
own library, 130 nt	013	single	MtRrna	858
own library, 130 nt	013	single	TranscribedUnitaryPseudogene	788
own library, 130 nt	013	single	MtTrna	322
own library, 130 nt	013	single	UnprocessedPseudogene	276
own library, 130 nt	013	single	UnitaryPseudogene	251
own library, 130 nt	013	single	TranslatedUnprocessedPseudogene	4
own library, 130 nt	013	single	TrCGene	2
own library, 130 nt	013	single	IgVGene	1
own library, 130 nt	013	single	TrVGene	1
own library, 130 nt	014	multi	ProteinCoding	40567
own library, 130 nt	014	multi	lncRNA	28931
own library, 130 nt	014	multi	MiscRna	1744
own library, 130 nt	014	multi	snRNA	1082
own library, 130 nt	014	multi	ProcessedPseudogene	1029
own library, 130 nt	014	multi	miRNA	856
own library, 130 nt	014	multi	rRNA	553
own library, 130 nt	014	multi	TranscribedUnprocessedPseudogene	525
own library, 130 nt	014	multi	UnprocessedPseudogene	333
own library, 130 nt	014	multi	TEC	316
own library, 130 nt	014	multi	TranscribedProcessedPseudogene	304
own library, 130 nt	014	multi	snoRNA	222
own library, 130 nt	014	multi	TranscribedUnitaryPseudogene	78
own library, 130 nt	014	multi	UnitaryPseudogene	66
own library, 130 nt	014	multi	tRNA	8
own library, 130 nt	014	multi	IgVGene	2
own library, 130 nt	014	multi	MtRrna	2
own library, 130 nt	014	multi	IgVPseudogene	1
own library, 130 nt	014	multi	MtTrna	1
own library, 130 nt	014	multi	ribozyme	1
own library, 130 nt	014	single	ProteinCoding	24736
own library, 130 nt	014	single	lncRNA	5256
own library, 130 nt	014	single	snoRNA	289
own library, 130 nt	014	single	ribozyme	252
own library, 130 nt	014	single	MiscRna	195
own library, 130 nt	014	single	snRNA	138
own library, 130 nt	014	single	rRNA	109
own library, 130 nt	014	single	ProcessedPseudogene	83
own library, 130 nt	014	single	TEC	81
own library, 130 nt	014	single	TranscribedUnprocessedPseudogene	72
own library, 130 nt	014	single	miRNA	72
own library, 130 nt	014	single	MtRrna	42
own library, 130 nt	014	single	TranscribedProcessedPseudogene	19
own library, 130 nt	014	single	TranscribedUnitaryPseudogene	17
own library, 130 nt	014	single	scaRNA	16
own library, 130 nt	014	single	UnprocessedPseudogene	7
own library, 130 nt	014	single	UnitaryPseudogene	6
own library, 130 nt	014	single	MtTrna	4
own library, 130 nt	014	single	tRNA	2
own library, 130 nt	015	multi	ProteinCoding	48075
own library, 130 nt	015	multi	lncRNA	36793
own library, 130 nt	015	multi	MiscRna	4448
own library, 130 nt	015	multi	miRNA	2324
own library, 130 nt	015	multi	snRNA	2277
own library, 130 nt	015	multi	ProcessedPseudogene	1712
own library, 130 nt	015	multi	UnprocessedPseudogene	1124
own library, 130 nt	015	multi	TranscribedProcessedPseudogene	729
own library, 130 nt	015	multi	rRNA	633
own library, 130 nt	015	multi	snoRNA	555
own library, 130 nt	015	multi	TEC	551
own library, 130 nt	015	multi	TranscribedUnprocessedPseudogene	190
own library, 130 nt	015	multi	UnitaryPseudogene	93
own library, 130 nt	015	multi	TranscribedUnitaryPseudogene	49
own library, 130 nt	015	multi	tRNA	23
own library, 130 nt	015	multi	IgVGene	5
own library, 130 nt	015	multi	MtTrna	3
own library, 130 nt	015	multi	MtRrna	2
own library, 130 nt	015	multi	TrVGene	1
own library, 130 nt	015	multi	ribozyme	1
own library, 130 nt	015	multi	scaRNA	1
own library, 130 nt	015	single	ProteinCoding	42568
own library, 130 nt	015	single	lncRNA	7414
own library, 130 nt	015	single	snoRNA	671
own library, 130 nt	015	single	ribozyme	625
own library, 130 nt	015	single	MiscRna	604
own library, 130 nt	015	single	snRNA	260
own library, 130 nt	015	single	TEC	172
own library, 130 nt	015	single	rRNA	164
own library, 130 nt	015	single	miRNA	121
own library, 130 nt	015	single	MtRrna	117
own library, 130 nt	015	single	ProcessedPseudogene	99
own library, 130 nt	015	single	scaRNA	34
own library, 130 nt	015	single	TranscribedProcessedPseudogene	32
own library, 130 nt	015	single	TranscribedUnprocessedPseudogene	28
own library, 130 nt	015	single	TranscribedUnitaryPseudogene	23
own library, 130 nt	015	single	UnprocessedPseudogene	22
own library, 130 nt	015	single	UnitaryPseudogene	12
own library, 130 nt	015	single	MtTrna	7
own library, 130 nt	015	single	tRNA	6
own library, 130 nt	016	multi	ProteinCoding	23796
own library, 130 nt	016	multi	lncRNA	15806
own library, 130 nt	016	multi	MiscRna	943
own library, 130 nt	016	multi	snRNA	540
own library, 130 nt	016	multi	ProcessedPseudogene	471
own library, 130 nt	016	multi	miRNA	463
own library, 130 nt	016	multi	TEC	222
own library, 130 nt	016	multi	rRNA	203
own library, 130 nt	016	multi	UnprocessedPseudogene	187
own library, 130 nt	016	multi	TranscribedUnprocessedPseudogene	183
own library, 130 nt	016	multi	TranscribedProcessedPseudogene	151
own library, 130 nt	016	multi	snoRNA	144
own library, 130 nt	016	multi	TranscribedUnitaryPseudogene	28
own library, 130 nt	016	multi	UnitaryPseudogene	28
own library, 130 nt	016	multi	tRNA	7
own library, 130 nt	016	multi	TrCGene	2
own library, 130 nt	016	multi	TrVGene	1
own library, 130 nt	016	multi	ribozyme	1
own library, 130 nt	016	single	ProteinCoding	14306
own library, 130 nt	016	single	lncRNA	3907
own library, 130 nt	016	single	snoRNA	182
own library, 130 nt	016	single	ribozyme	118
own library, 130 nt	016	single	MiscRna	111
own library, 130 nt	016	single	snRNA	60
own library, 130 nt	016	single	TranscribedUnprocessedPseudogene	52
own library, 130 nt	016	single	ProcessedPseudogene	51
own library, 130 nt	016	single	miRNA	49
own library, 130 nt	016	single	rRNA	44
own library, 130 nt	016	single	TEC	37
own library, 130 nt	016	single	MtRrna	29
own library, 130 nt	016	single	scaRNA	9
own library, 130 nt	016	single	TranscribedUnitaryPseudogene	8
own library, 130 nt	016	single	TranscribedProcessedPseudogene	6
own library, 130 nt	016	single	UnprocessedPseudogene	5
own library, 130 nt	016	single	UnitaryPseudogene	3
own library, 130 nt	016	single	MtTrna	1
own library, 130 nt	016	single	tRNA	1
own library, 75 nt	001	multi	ProteinCoding	40109
own library, 75 nt	001	multi	lncRNA	28150
own library, 75 nt	001	multi	MiscRna	3581
own library, 75 nt	001	multi	ProcessedPseudogene	2445
own library, 75 nt	001	multi	snRNA	2076
own library, 75 nt	001	multi	miRNA	1694
own library, 75 nt	001	multi	TranscribedProcessedPseudogene	1083
own library, 75 nt	001	multi	rRNA	781
own library, 75 nt	001	multi	snoRNA	513
own library, 75 nt	001	multi	UnprocessedPseudogene	485
own library, 75 nt	001	multi	TEC	464
own library, 75 nt	001	multi	TranscribedUnprocessedPseudogene	354
own library, 75 nt	001	multi	TranscribedUnitaryPseudogene	103
own library, 75 nt	001	multi	UnitaryPseudogene	101
own library, 75 nt	001	multi	tRNA	38
own library, 75 nt	001	multi	ribozyme	9
own library, 75 nt	001	multi	IgCGene	3
own library, 75 nt	001	multi	IgVGene	3
own library, 75 nt	001	multi	MtTrna	3
own library, 75 nt	001	multi	IgVPseudogene	2
own library, 75 nt	001	multi	MtRrna	2
own library, 75 nt	001	multi	IgLvGene	1
own library, 75 nt	001	multi	TrVPseudogene	1
own library, 75 nt	001	multi	scaRNA	1
own library, 75 nt	001	single	ProteinCoding	34165
own library, 75 nt	001	single	lncRNA	5478
own library, 75 nt	001	single	snoRNA	669
own library, 75 nt	001	single	ribozyme	553
own library, 75 nt	001	single	MiscRna	381
own library, 75 nt	001	single	snRNA	277
own library, 75 nt	001	single	TEC	139
own library, 75 nt	001	single	rRNA	122
own library, 75 nt	001	single	ProcessedPseudogene	93
own library, 75 nt	001	single	miRNA	79
own library, 75 nt	001	single	TranscribedUnprocessedPseudogene	44
own library, 75 nt	001	single	scaRNA	32
own library, 75 nt	001	single	TranscribedProcessedPseudogene	23
own library, 75 nt	001	single	UnitaryPseudogene	23
own library, 75 nt	001	single	MtRrna	21
own library, 75 nt	001	single	TranscribedUnitaryPseudogene	12
own library, 75 nt	001	single	UnprocessedPseudogene	9
own library, 75 nt	001	single	tRNA	8
own library, 75 nt	001	single	MtTrna	2
own library, 75 nt	002	multi	ProteinCoding	561377
own library, 75 nt	002	multi	lncRNA	523381
own library, 75 nt	002	multi	MiscRna	108289
own library, 75 nt	002	multi	ProcessedPseudogene	58791
own library, 75 nt	002	multi	snRNA	57912
own library, 75 nt	002	multi	miRNA	51605
own library, 75 nt	002	multi	TranscribedProcessedPseudogene	26341
own library, 75 nt	002	multi	snoRNA	15432
own library, 75 nt	002	multi	UnprocessedPseudogene	6071
own library, 75 nt	002	multi	rRNA	4482
own library, 75 nt	002	multi	TranscribedUnprocessedPseudogene	3559
own library, 75 nt	002	multi	TranscribedUnitaryPseudogene	1903
own library, 75 nt	002	multi	TEC	1384
own library, 75 nt	002	multi	tRNA	507
own library, 75 nt	002	multi	UnitaryPseudogene	379
own library, 75 nt	002	multi	ribozyme	295
own library, 75 nt	002	multi	MtTrna	98
own library, 75 nt	002	multi	MtRrna	18
own library, 75 nt	002	multi	IgVPseudogene	8
own library, 75 nt	002	multi	IgVGene	6
own library, 75 nt	002	multi	IgCGene	4
own library, 75 nt	002	multi	TrVGene	2
own library, 75 nt	002	multi	scaRNA	2
own library, 75 nt	002	multi	TrVPseudogene	1
own library, 75 nt	002	single	ProteinCoding	730845
own library, 75 nt	002	single	lncRNA	89717
own library, 75 nt	002	single	ribozyme	20689
own library, 75 nt	002	single	snoRNA	15597
own library, 75 nt	002	single	MiscRna	9961
own library, 75 nt	002	single	snRNA	6832
own library, 75 nt	002	single	rRNA	2877
own library, 75 nt	002	single	miRNA	2538
own library, 75 nt	002	single	ProcessedPseudogene	1976
own library, 75 nt	002	single	TEC	1525
own library, 75 nt	002	single	TranscribedProcessedPseudogene	913
own library, 75 nt	002	single	scaRNA	795
own library, 75 nt	002	single	TranscribedUnprocessedPseudogene	623
own library, 75 nt	002	single	UnprocessedPseudogene	311
own library, 75 nt	002	single	tRNA	220
own library, 75 nt	002	single	MtRrna	197
own library, 75 nt	002	single	TranscribedUnitaryPseudogene	164
own library, 75 nt	002	single	UnitaryPseudogene	68
own library, 75 nt	002	single	MtTrna	46
own library, 75 nt	002	single	TranslatedUnprocessedPseudogene	8
own library, 75 nt	002	single	IgVPseudogene	2
own library, 75 nt	002	single	pseudogene	2
own library, 75 nt	002	single	TrVGene	1
own library, 75 nt	003	multi	ProteinCoding	841202
own library, 75 nt	003	multi	lncRNA	776279
own library, 75 nt	003	multi	MiscRna	345091
own library, 75 nt	003	multi	miRNA	157137
own library, 75 nt	003	multi	snRNA	130290
own library, 75 nt	003	multi	ProcessedPseudogene	118707
own library, 75 nt	003	multi	TranscribedProcessedPseudogene	52652
own library, 75 nt	003	multi	snoRNA	50904
own library, 75 nt	003	multi	rRNA	10575
own library, 75 nt	003	multi	UnprocessedPseudogene	10207
own library, 75 nt	003	multi	TranscribedUnprocessedPseudogene	7017
own library, 75 nt	003	multi	TranscribedUnitaryPseudogene	4470
own library, 75 nt	003	multi	TEC	2087
own library, 75 nt	003	multi	ribozyme	1212
own library, 75 nt	003	multi	tRNA	943
own library, 75 nt	003	multi	UnitaryPseudogene	662
own library, 75 nt	003	multi	MtTrna	69
own library, 75 nt	003	multi	MtRrna	55
own library, 75 nt	003	multi	scaRNA	17
own library, 75 nt	003	multi	IgVPseudogene	7
own library, 75 nt	003	multi	IgCGene	4
own library, 75 nt	003	multi	IgVGene	4
own library, 75 nt	003	multi	TrCGene	2
own library, 75 nt	003	multi	TrVGene	2
own library, 75 nt	003	single	ProteinCoding	1447007
own library, 75 nt	003	single	lncRNA	172537
own library, 75 nt	003	single	ribozyme	62349
own library, 75 nt	003	single	snoRNA	52798
own library, 75 nt	003	single	MiscRna	33506
own library, 75 nt	003	single	snRNA	18971
own library, 75 nt	003	single	miRNA	5490
own library, 75 nt	003	single	ProcessedPseudogene	3505
own library, 75 nt	003	single	rRNA	3027
own library, 75 nt	003	single	scaRNA	2587
own library, 75 nt	003	single	TEC	2534
own library, 75 nt	003	single	TranscribedProcessedPseudogene	1627
own library, 75 nt	003	single	TranscribedUnprocessedPseudogene	1063
own library, 75 nt	003	single	MtRrna	718
own library, 75 nt	003	single	tRNA	326
own library, 75 nt	003	single	TranscribedUnitaryPseudogene	320
own library, 75 nt	003	single	UnprocessedPseudogene	163
own library, 75 nt	003	single	MtTrna	133
own library, 75 nt	003	single	UnitaryPseudogene	75
own library, 75 nt	003	single	IgCGene	1
own library, 75 nt	003	single	IgVGene	1
own library, 75 nt	004	multi	ProteinCoding	653745
own library, 75 nt	004	multi	lncRNA	601561
own library, 75 nt	004	multi	MiscRna	165595
own library, 75 nt	004	multi	snRNA	111190
own library, 75 nt	004	multi	miRNA	82590
own library, 75 nt	004	multi	ProcessedPseudogene	82279
own library, 75 nt	004	multi	TranscribedProcessedPseudogene	36393
own library, 75 nt	004	multi	snoRNA	20585
own library, 75 nt	004	multi	UnprocessedPseudogene	7772
own library, 75 nt	004	multi	rRNA	7468
own library, 75 nt	004	multi	TranscribedUnprocessedPseudogene	5143
own library, 75 nt	004	multi	TranscribedUnitaryPseudogene	2801
own library, 75 nt	004	multi	TEC	2499
own library, 75 nt	004	multi	tRNA	856
own library, 75 nt	004	multi	UnitaryPseudogene	744
own library, 75 nt	004	multi	ribozyme	409
own library, 75 nt	004	multi	MtRrna	108
own library, 75 nt	004	multi	MtTrna	62
own library, 75 nt	004	multi	scaRNA	11
own library, 75 nt	004	multi	IgCGene	4
own library, 75 nt	004	multi	TrCGene	4
own library, 75 nt	004	multi	TrVPseudogene	4
own library, 75 nt	004	multi	IgVGene	2
own library, 75 nt	004	multi	IgVPseudogene	2
own library, 75 nt	004	multi	TrVGene	2
own library, 75 nt	004	multi	TrDGene	1
own library, 75 nt	004	multi	TranslatedUnprocessedPseudogene	1
own library, 75 nt	004	single	ProteinCoding	1006684
own library, 75 nt	004	single	lncRNA	114202
own library, 75 nt	004	single	ribozyme	25820
own library, 75 nt	004	single	snoRNA	22014
own library, 75 nt	004	single	MiscRna	19782
own library, 75 nt	004	single	snRNA	12009
own library, 75 nt	004	single	miRNA	3503
own library, 75 nt	004	single	rRNA	3310
own library, 75 nt	004	single	ProcessedPseudogene	2631
own library, 75 nt	004	single	TEC	2073
own library, 75 nt	004	single	TranscribedProcessedPseudogene	1205
own library, 75 nt	004	single	scaRNA	1147
own library, 75 nt	004	single	MtRrna	849
own library, 75 nt	004	single	TranscribedUnprocessedPseudogene	659
own library, 75 nt	004	single	tRNA	264
own library, 75 nt	004	single	TranscribedUnitaryPseudogene	231
own library, 75 nt	004	single	UnitaryPseudogene	120
own library, 75 nt	004	single	UnprocessedPseudogene	120
own library, 75 nt	004	single	MtTrna	81
own library, 75 nt	004	single	TranslatedUnprocessedPseudogene	5
own library, 75 nt	005	multi	ProteinCoding	621793
own library, 75 nt	005	multi	lncRNA	587455
own library, 75 nt	005	multi	MiscRna	147602
own library, 75 nt	005	multi	snRNA	81974
own library, 75 nt	005	multi	miRNA	73541
own library, 75 nt	005	multi	ProcessedPseudogene	72876
own library, 75 nt	005	multi	TranscribedProcessedPseudogene	32786
own library, 75 nt	005	multi	snoRNA	17760
own library, 75 nt	005	multi	UnprocessedPseudogene	7222
own library, 75 nt	005	multi	rRNA	6149
own library, 75 nt	005	multi	TranscribedUnprocessedPseudogene	4468
own library, 75 nt	005	multi	TranscribedUnitaryPseudogene	2756
own library, 75 nt	005	multi	TEC	1440
own library, 75 nt	005	multi	UnitaryPseudogene	652
own library, 75 nt	005	multi	tRNA	632
own library, 75 nt	005	multi	ribozyme	361
own library, 75 nt	005	multi	MtTrna	77
own library, 75 nt	005	multi	MtRrna	48
own library, 75 nt	005	multi	scaRNA	6
own library, 75 nt	005	multi	TranslatedUnprocessedPseudogene	4
own library, 75 nt	005	multi	TrCGene	3
own library, 75 nt	005	multi	TrVGene	3
own library, 75 nt	005	multi	IgVGene	2
own library, 75 nt	005	multi	IgVPseudogene	2
own library, 75 nt	005	multi	TrVPseudogene	1
own library, 75 nt	005	multi	pseudogene	1
own library, 75 nt	005	single	ProteinCoding	888680
own library, 75 nt	005	single	lncRNA	100046
own library, 75 nt	005	single	ribozyme	26398
own library, 75 nt	005	single	snoRNA	19496
own library, 75 nt	005	single	MiscRna	13531
