dataset	cell	class	ngenes	reads
published, mouse wells	244	multi	6	1445
published, mouse wells	244	multi	7	403
published, mouse wells	244	multi	8	361
published, mouse wells	244	multi	9	604
published, mouse wells	244	multi	10	78
published, mouse wells	244	multi	11	48
published, mouse wells	244	multi	12	25
published, mouse wells	244	multi	13	9
published, mouse wells	244	multi	18	5
published, mouse wells	244	multi	20	57
published, mouse wells	244	single	1	204838
published, mouse wells	244	single	2	7335
published, mouse wells	244	single	3	258
published, mouse wells	244	single	4	6
published, mouse wells	244	single	5	5
published, mouse wells	244	single	6	1
published, mouse wells	244	single	7	4
published, mouse wells	244	single	13	9
published, mouse wells	244	single	20	8
published, mouse wells	246	multi	1	5181
published, mouse wells	246	multi	2	6680
published, mouse wells	246	multi	3	3342
published, mouse wells	246	multi	4	2644
published, mouse wells	246	multi	5	1106
published, mouse wells	246	multi	6	967
published, mouse wells	246	multi	7	298
published, mouse wells	246	multi	8	275
published, mouse wells	246	multi	9	372
published, mouse wells	246	multi	10	65
published, mouse wells	246	multi	11	35
published, mouse wells	246	multi	12	7
published, mouse wells	246	multi	13	2
published, mouse wells	246	multi	18	1
published, mouse wells	246	multi	19	1
published, mouse wells	246	multi	20	46
published, mouse wells	246	single	1	146538
published, mouse wells	246	single	2	5096
published, mouse wells	246	single	3	150
published, mouse wells	246	single	4	4
published, mouse wells	246	single	6	3
published, mouse wells	246	single	13	1
published, mouse wells	246	single	14	3
published, mouse wells	246	single	20	22
published, mouse wells	248	multi	1	11943
published, mouse wells	248	multi	2	17006
published, mouse wells	248	multi	3	7535
published, mouse wells	248	multi	4	5691
published, mouse wells	248	multi	5	2604
published, mouse wells	248	multi	6	2482
published, mouse wells	248	multi	7	653
published, mouse wells	248	multi	8	543
published, mouse wells	248	multi	9	841
published, mouse wells	248	multi	10	176
published, mouse wells	248	multi	11	103
published, mouse wells	248	multi	12	38
published, mouse wells	248	multi	13	16
published, mouse wells	248	multi	14	3
published, mouse wells	248	multi	15	2
published, mouse wells	248	multi	16	1
published, mouse wells	248	multi	18	4
published, mouse wells	248	multi	19	4
published, mouse wells	248	multi	20	50
published, mouse wells	248	single	1	341291
published, mouse wells	248	single	2	12896
published, mouse wells	248	single	3	656
published, mouse wells	248	single	4	26
published, mouse wells	248	single	5	1
published, mouse wells	248	single	6	7
published, mouse wells	248	single	7	5
published, mouse wells	248	single	10	1
published, mouse wells	248	single	11	2
published, mouse wells	248	single	13	1
published, mouse wells	248	single	14	4
published, mouse wells	248	single	15	7
published, mouse wells	248	single	19	6
published, mouse wells	248	single	20	47
published, mouse wells	250	multi	1	6170
published, mouse wells	250	multi	2	8632
published, mouse wells	250	multi	3	4513
published, mouse wells	250	multi	4	8789
published, mouse wells	250	multi	5	2205
published, mouse wells	250	multi	6	2648
published, mouse wells	250	multi	7	421
published, mouse wells	250	multi	8	323
published, mouse wells	250	multi	9	891
published, mouse wells	250	multi	10	103
published, mouse wells	250	multi	11	33
published, mouse wells	250	multi	12	9
published, mouse wells	250	multi	13	11
published, mouse wells	250	multi	14	1
published, mouse wells	250	multi	17	2
published, mouse wells	250	multi	19	1
published, mouse wells	250	multi	20	34
published, mouse wells	250	single	1	237491
published, mouse wells	250	single	2	9078
published, mouse wells	250	single	3	487
published, mouse wells	250	single	4	15
published, mouse wells	250	single	5	9
published, mouse wells	250	single	6	5
published, mouse wells	250	single	20	43
published, mouse wells	252	multi	1	11265
published, mouse wells	252	multi	2	15543
published, mouse wells	252	multi	3	6834
published, mouse wells	252	multi	4	7472
published, mouse wells	252	multi	5	2491
published, mouse wells	252	multi	6	2818
published, mouse wells	252	multi	7	604
published, mouse wells	252	multi	8	470
published, mouse wells	252	multi	9	1030
published, mouse wells	252	multi	10	120
published, mouse wells	252	multi	11	56
published, mouse wells	252	multi	12	36
published, mouse wells	252	multi	13	12
published, mouse wells	252	multi	18	10
published, mouse wells	252	multi	19	5
published, mouse wells	252	multi	20	50
published, mouse wells	252	single	1	330979
published, mouse wells	252	single	2	12489
published, mouse wells	252	single	3	604
published, mouse wells	252	single	4	11
published, mouse wells	252	single	14	2
published, mouse wells	252	single	15	1
published, mouse wells	252	single	16	1
published, mouse wells	252	single	18	3
published, mouse wells	252	single	20	50
published, mouse wells	254	multi	1	11938
published, mouse wells	254	multi	2	17979
published, mouse wells	254	multi	3	8151
published, mouse wells	254	multi	4	6661
published, mouse wells	254	multi	5	2907
published, mouse wells	254	multi	6	2416
published, mouse wells	254	multi	7	737
published, mouse wells	254	multi	8	547
published, mouse wells	254	multi	9	864
published, mouse wells	254	multi	10	165
published, mouse wells	254	multi	11	133
published, mouse wells	254	multi	12	60
published, mouse wells	254	multi	13	29
published, mouse wells	254	multi	14	1
published, mouse wells	254	multi	17	7
published, mouse wells	254	multi	18	28
published, mouse wells	254	multi	19	2
published, mouse wells	254	multi	20	54
published, mouse wells	254	single	1	342380
published, mouse wells	254	single	2	12189
published, mouse wells	254	single	3	485
published, mouse wells	254	single	4	30
published, mouse wells	254	single	12	2
published, mouse wells	254	single	14	1
published, mouse wells	254	single	16	5
published, mouse wells	254	single	17	3
published, mouse wells	254	single	18	5
published, mouse wells	254	single	19	10
published, mouse wells	254	single	20	83
published, mouse wells	256	multi	1	7268
published, mouse wells	256	multi	2	9873
published, mouse wells	256	multi	3	4390
published, mouse wells	256	multi	4	3588
published, mouse wells	256	multi	5	1417
published, mouse wells	256	multi	6	1604
published, mouse wells	256	multi	7	334
published, mouse wells	256	multi	8	297
published, mouse wells	256	multi	9	503
published, mouse wells	256	multi	10	46
published, mouse wells	256	multi	11	47
published, mouse wells	256	multi	12	20
published, mouse wells	256	multi	13	12
published, mouse wells	256	multi	16	3
published, mouse wells	256	multi	17	5
published, mouse wells	256	multi	18	1
published, mouse wells	256	multi	19	2
published, mouse wells	256	multi	20	43
published, mouse wells	256	single	1	215266
published, mouse wells	256	single	2	7692
published, mouse wells	256	single	3	350
published, mouse wells	256	single	4	5
published, mouse wells	256	single	14	7
published, mouse wells	256	single	15	2
published, mouse wells	256	single	16	12
published, mouse wells	256	single	17	4
published, mouse wells	256	single	18	1
published, mouse wells	256	single	20	6
published, mouse wells	258	multi	1	7109
published, mouse wells	258	multi	2	9164
published, mouse wells	258	multi	3	4367
published, mouse wells	258	multi	4	4038
published, mouse wells	258	multi	5	1643
published, mouse wells	258	multi	6	1731
published, mouse wells	258	multi	7	432
published, mouse wells	258	multi	8	378
published, mouse wells	258	multi	9	646
published, mouse wells	258	multi	10	84
published, mouse wells	258	multi	11	70
published, mouse wells	258	multi	12	13
published, mouse wells	258	multi	13	12
published, mouse wells	258	multi	14	1
published, mouse wells	258	multi	18	5
published, mouse wells	258	multi	19	8
published, mouse wells	258	multi	20	41
published, mouse wells	258	single	1	248647
published, mouse wells	258	single	2	9284
published, mouse wells	258	single	3	385
published, mouse wells	258	single	4	26
published, mouse wells	258	single	12	4
published, mouse wells	258	single	13	1
published, mouse wells	258	single	16	3
published, mouse wells	258	single	17	4
published, mouse wells	258	single	20	26
published, mouse wells	260	multi	1	6151
published, mouse wells	260	multi	2	8392
published, mouse wells	260	multi	3	3684
published, mouse wells	260	multi	4	4936
published, mouse wells	260	multi	5	1536
published, mouse wells	260	multi	6	1889
published, mouse wells	260	multi	7	318
published, mouse wells	260	multi	8	199
published, mouse wells	260	multi	9	687
published, mouse wells	260	multi	10	92
published, mouse wells	260	multi	11	48
published, mouse wells	260	multi	12	19
published, mouse wells	260	multi	13	7
published, mouse wells	260	multi	15	1
published, mouse wells	260	multi	16	1
published, mouse wells	260	multi	17	2
published, mouse wells	260	multi	18	3
published, mouse wells	260	multi	20	15
published, mouse wells	260	single	1	177665
published, mouse wells	260	single	2	6375
published, mouse wells	260	single	3	214
published, mouse wells	260	single	4	6
published, mouse wells	260	single	8	2
published, mouse wells	260	single	10	1
published, mouse wells	260	single	11	6
published, mouse wells	260	single	16	1
published, mouse wells	260	single	20	31
published, mouse wells	262	multi	1	4281
published, mouse wells	262	multi	2	5904
published, mouse wells	262	multi	3	2687
published, mouse wells	262	multi	4	1937
published, mouse wells	262	multi	5	761
published, mouse wells	262	multi	6	713
published, mouse wells	262	multi	7	252
published, mouse wells	262	multi	8	222
published, mouse wells	262	multi	9	292
published, mouse wells	262	multi	10	43
published, mouse wells	262	multi	11	34
published, mouse wells	262	multi	12	28
published, mouse wells	262	multi	13	7
published, mouse wells	262	multi	14	2
published, mouse wells	262	multi	17	1
published, mouse wells	262	multi	18	1
published, mouse wells	262	multi	19	1
published, mouse wells	262	multi	20	14
published, mouse wells	262	single	1	116953
published, mouse wells	262	single	2	4121
published, mouse wells	262	single	3	143
published, mouse wells	262	single	20	12
published, mouse wells	263	multi	1	4762
published, mouse wells	263	multi	2	6236
published, mouse wells	263	multi	3	2747
published, mouse wells	263	multi	4	2513
published, mouse wells	263	multi	5	1011
published, mouse wells	263	multi	6	1131
published, mouse wells	263	multi	7	236
published, mouse wells	263	multi	8	177
published, mouse wells	263	multi	9	336
published, mouse wells	263	multi	10	79
published, mouse wells	263	multi	11	26
published, mouse wells	263	multi	12	6
published, mouse wells	263	multi	13	4
published, mouse wells	263	multi	20	35
published, mouse wells	263	single	1	143103
published, mouse wells	263	single	2	4924
published, mouse wells	263	single	3	231
published, mouse wells	263	single	4	6
published, mouse wells	263	single	5	2
published, mouse wells	263	single	15	3
published, mouse wells	263	single	20	5
published, mouse wells	266	multi	1	14842
published, mouse wells	266	multi	2	18270
published, mouse wells	266	multi	3	9628
published, mouse wells	266	multi	4	27925
published, mouse wells	266	multi	5	4882
published, mouse wells	266	multi	6	6466
published, mouse wells	266	multi	7	824
published, mouse wells	266	multi	8	621
published, mouse wells	266	multi	9	3149
published, mouse wells	266	multi	10	226
published, mouse wells	266	multi	11	106
published, mouse wells	266	multi	12	42
published, mouse wells	266	multi	13	39
published, mouse wells	266	multi	14	7
published, mouse wells	266	multi	17	2
published, mouse wells	266	multi	18	10
published, mouse wells	266	multi	19	12
published, mouse wells	266	multi	20	91
published, mouse wells	266	single	1	518671
published, mouse wells	266	single	2	23314
published, mouse wells	266	single	3	1089
published, mouse wells	266	single	4	35
published, mouse wells	266	single	5	1
published, mouse wells	266	single	6	3
published, mouse wells	266	single	7	4
published, mouse wells	266	single	8	1
published, mouse wells	266	single	9	4
published, mouse wells	266	single	10	2
published, mouse wells	266	single	11	5
published, mouse wells	266	single	12	1
published, mouse wells	266	single	13	5
published, mouse wells	266	single	14	5
published, mouse wells	266	single	15	27
published, mouse wells	266	single	16	2
published, mouse wells	266	single	17	2
published, mouse wells	266	single	18	22
published, mouse wells	266	single	19	10
published, mouse wells	266	single	20	34
published, mouse wells	268	multi	1	4706
published, mouse wells	268	multi	2	7541
published, mouse wells	268	multi	3	3586
published, mouse wells	268	multi	4	2438
published, mouse wells	268	multi	5	1184
