dataset	cell	class	biotype	reads
VASA own, 130 nt	001	single	TranscribedUnitaryPseudogene	11
VASA own, 130 nt	001	single	tRNA	8
VASA own, 130 nt	001	single	UnprocessedPseudogene	4
VASA own, 130 nt	001	single	MtTrna	2
VASA own, 130 nt	002	multi	lncRNA	473179
VASA own, 130 nt	002	multi	ProteinCoding	453754
VASA own, 130 nt	002	multi	MiscRna	101875
VASA own, 130 nt	002	multi	miRNA	59382
VASA own, 130 nt	002	multi	snRNA	57448
VASA own, 130 nt	002	multi	ProcessedPseudogene	34094
VASA own, 130 nt	002	multi	snoRNA	15724
VASA own, 130 nt	002	multi	TranscribedProcessedPseudogene	15127
VASA own, 130 nt	002	multi	UnprocessedPseudogene	5418
VASA own, 130 nt	002	multi	rRNA	4383
VASA own, 130 nt	002	multi	TranscribedUnprocessedPseudogene	2249
VASA own, 130 nt	002	multi	TEC	1060
VASA own, 130 nt	002	multi	TranscribedUnitaryPseudogene	961
VASA own, 130 nt	002	multi	tRNA	480
VASA own, 130 nt	002	multi	UnitaryPseudogene	364
VASA own, 130 nt	002	multi	MtTrna	78
VASA own, 130 nt	002	multi	ribozyme	57
VASA own, 130 nt	002	multi	MtRrna	13
VASA own, 130 nt	002	multi	IgVGene	7
VASA own, 130 nt	002	multi	IgVPseudogene	7
VASA own, 130 nt	002	multi	scaRNA	2
VASA own, 130 nt	002	multi	TrCGene	1
VASA own, 130 nt	002	multi	TrVGene	1
VASA own, 130 nt	002	single	ProteinCoding	773781
VASA own, 130 nt	002	single	lncRNA	94099
VASA own, 130 nt	002	single	ribozyme	21079
VASA own, 130 nt	002	single	MiscRna	16908
VASA own, 130 nt	002	single	snoRNA	16803
VASA own, 130 nt	002	single	snRNA	8030
VASA own, 130 nt	002	single	miRNA	3638
VASA own, 130 nt	002	single	ProcessedPseudogene	2343
VASA own, 130 nt	002	single	rRNA	1976
VASA own, 130 nt	002	single	TEC	1620
VASA own, 130 nt	002	single	TranscribedProcessedPseudogene	906
VASA own, 130 nt	002	single	scaRNA	841
VASA own, 130 nt	002	single	TranscribedUnprocessedPseudogene	703
VASA own, 130 nt	002	single	UnprocessedPseudogene	268
VASA own, 130 nt	002	single	tRNA	227
VASA own, 130 nt	002	single	MtRrna	164
VASA own, 130 nt	002	single	TranscribedUnitaryPseudogene	160
VASA own, 130 nt	002	single	UnitaryPseudogene	62
VASA own, 130 nt	002	single	MtTrna	44
VASA own, 130 nt	002	single	TranslatedUnprocessedPseudogene	8
VASA own, 130 nt	002	single	pseudogene	2
VASA own, 130 nt	003	multi	lncRNA	693333
VASA own, 130 nt	003	multi	ProteinCoding	585509
VASA own, 130 nt	003	multi	MiscRna	324920
VASA own, 130 nt	003	multi	miRNA	184453
VASA own, 130 nt	003	multi	snRNA	128890
VASA own, 130 nt	003	multi	ProcessedPseudogene	69884
VASA own, 130 nt	003	multi	snoRNA	50956
VASA own, 130 nt	003	multi	TranscribedProcessedPseudogene	30926
VASA own, 130 nt	003	multi	rRNA	10394
VASA own, 130 nt	003	multi	UnprocessedPseudogene	9230
VASA own, 130 nt	003	multi	TranscribedUnprocessedPseudogene	4211
VASA own, 130 nt	003	multi	TranscribedUnitaryPseudogene	2374
VASA own, 130 nt	003	multi	TEC	1755
VASA own, 130 nt	003	multi	tRNA	912
VASA own, 130 nt	003	multi	UnitaryPseudogene	621
VASA own, 130 nt	003	multi	ribozyme	289
VASA own, 130 nt	003	multi	MtTrna	92
VASA own, 130 nt	003	multi	MtRrna	48
VASA own, 130 nt	003	multi	scaRNA	14
VASA own, 130 nt	003	multi	IgVPseudogene	7
VASA own, 130 nt	003	multi	IgCGene	4
VASA own, 130 nt	003	multi	IgVGene	4
VASA own, 130 nt	003	multi	TrCGene	2
VASA own, 130 nt	003	multi	TrVGene	1
VASA own, 130 nt	003	single	ProteinCoding	1531181
VASA own, 130 nt	003	single	lncRNA	179085
VASA own, 130 nt	003	single	ribozyme	63461
VASA own, 130 nt	003	single	snoRNA	54427
VASA own, 130 nt	003	single	MiscRna	54305
VASA own, 130 nt	003	single	snRNA	21262
VASA own, 130 nt	003	single	miRNA	8332
VASA own, 130 nt	003	single	ProcessedPseudogene	3882
VASA own, 130 nt	003	single	rRNA	2736
VASA own, 130 nt	003	single	TEC	2733
VASA own, 130 nt	003	single	scaRNA	2616
VASA own, 130 nt	003	single	TranscribedProcessedPseudogene	1957
VASA own, 130 nt	003	single	TranscribedUnprocessedPseudogene	1182
VASA own, 130 nt	003	single	MtRrna	624
VASA own, 130 nt	003	single	tRNA	338
VASA own, 130 nt	003	single	TranscribedUnitaryPseudogene	316
VASA own, 130 nt	003	single	MtTrna	191
VASA own, 130 nt	003	single	UnprocessedPseudogene	157
VASA own, 130 nt	003	single	UnitaryPseudogene	63
VASA own, 130 nt	003	single	IgCGene	1
VASA own, 130 nt	003	single	IgVGene	1
VASA own, 130 nt	004	multi	lncRNA	534256
VASA own, 130 nt	004	multi	ProteinCoding	504773
VASA own, 130 nt	004	multi	MiscRna	153854
VASA own, 130 nt	004	multi	snRNA	110178
VASA own, 130 nt	004	multi	miRNA	92165
VASA own, 130 nt	004	multi	ProcessedPseudogene	49423
VASA own, 130 nt	004	multi	TranscribedProcessedPseudogene	21739
VASA own, 130 nt	004	multi	snoRNA	20800
VASA own, 130 nt	004	multi	rRNA	7392
VASA own, 130 nt	004	multi	UnprocessedPseudogene	6822
VASA own, 130 nt	004	multi	TranscribedUnprocessedPseudogene	3029
VASA own, 130 nt	004	multi	TEC	1970
VASA own, 130 nt	004	multi	TranscribedUnitaryPseudogene	1388
VASA own, 130 nt	004	multi	tRNA	835
VASA own, 130 nt	004	multi	UnitaryPseudogene	614
VASA own, 130 nt	004	multi	ribozyme	113
VASA own, 130 nt	004	multi	MtTrna	80
VASA own, 130 nt	004	multi	MtRrna	36
VASA own, 130 nt	004	multi	scaRNA	10
VASA own, 130 nt	004	multi	TrVPseudogene	3
VASA own, 130 nt	004	multi	IgVGene	2
VASA own, 130 nt	004	multi	IgVPseudogene	2
VASA own, 130 nt	004	multi	TrCGene	2
VASA own, 130 nt	004	multi	TrVGene	2
VASA own, 130 nt	004	multi	TranslatedUnprocessedPseudogene	1
VASA own, 130 nt	004	single	ProteinCoding	1061966
VASA own, 130 nt	004	single	lncRNA	118027
VASA own, 130 nt	004	single	MiscRna	32013
VASA own, 130 nt	004	single	ribozyme	26292
VASA own, 130 nt	004	single	snoRNA	23466
VASA own, 130 nt	004	single	snRNA	13943
VASA own, 130 nt	004	single	miRNA	4855
VASA own, 130 nt	004	single	ProcessedPseudogene	2989
VASA own, 130 nt	004	single	rRNA	2838
VASA own, 130 nt	004	single	TEC	2180
VASA own, 130 nt	004	single	TranscribedProcessedPseudogene	1243
VASA own, 130 nt	004	single	scaRNA	1171
VASA own, 130 nt	004	single	MtRrna	855
VASA own, 130 nt	004	single	TranscribedUnprocessedPseudogene	796
VASA own, 130 nt	004	single	tRNA	260
VASA own, 130 nt	004	single	TranscribedUnitaryPseudogene	244
VASA own, 130 nt	004	single	UnitaryPseudogene	136
VASA own, 130 nt	004	single	UnprocessedPseudogene	121
VASA own, 130 nt	004	single	MtTrna	94
VASA own, 130 nt	004	single	TranslatedUnprocessedPseudogene	5
VASA own, 130 nt	005	multi	lncRNA	530987
VASA own, 130 nt	005	multi	ProteinCoding	492514
VASA own, 130 nt	005	multi	MiscRna	139635
VASA own, 130 nt	005	multi	miRNA	83280
VASA own, 130 nt	005	multi	snRNA	81265
VASA own, 130 nt	005	multi	ProcessedPseudogene	43857
VASA own, 130 nt	005	multi	TranscribedProcessedPseudogene	19566
VASA own, 130 nt	005	multi	snoRNA	18004
VASA own, 130 nt	005	multi	UnprocessedPseudogene	6493
VASA own, 130 nt	005	multi	rRNA	6014
VASA own, 130 nt	005	multi	TranscribedUnprocessedPseudogene	2507
VASA own, 130 nt	005	multi	TranscribedUnitaryPseudogene	1329
VASA own, 130 nt	005	multi	TEC	1074
VASA own, 130 nt	005	multi	UnitaryPseudogene	607
VASA own, 130 nt	005	multi	tRNA	602
VASA own, 130 nt	005	multi	ribozyme	85
VASA own, 130 nt	005	multi	MtTrna	82
VASA own, 130 nt	005	multi	MtRrna	29
VASA own, 130 nt	005	multi	TranslatedUnprocessedPseudogene	5
VASA own, 130 nt	005	multi	scaRNA	3
VASA own, 130 nt	005	multi	IgVGene	2
VASA own, 130 nt	005	multi	TrVGene	2
VASA own, 130 nt	005	multi	TrCGene	1
VASA own, 130 nt	005	multi	TrVPseudogene	1
VASA own, 130 nt	005	multi	pseudogene	1
VASA own, 130 nt	005	single	ProteinCoding	940351
VASA own, 130 nt	005	single	lncRNA	103916
VASA own, 130 nt	005	single	ribozyme	26826
VASA own, 130 nt	005	single	MiscRna	22057
VASA own, 130 nt	005	single	snoRNA	20731
VASA own, 130 nt	005	single	snRNA	10895
VASA own, 130 nt	005	single	miRNA	4202
VASA own, 130 nt	005	single	ProcessedPseudogene	2693
VASA own, 130 nt	005	single	TEC	2017
VASA own, 130 nt	005	single	rRNA	1732
VASA own, 130 nt	005	single	TranscribedProcessedPseudogene	1198
VASA own, 130 nt	005	single	scaRNA	1121
VASA own, 130 nt	005	single	TranscribedUnprocessedPseudogene	640
VASA own, 130 nt	005	single	MtRrna	281
VASA own, 130 nt	005	single	TranscribedUnitaryPseudogene	261
VASA own, 130 nt	005	single	tRNA	232
VASA own, 130 nt	005	single	UnprocessedPseudogene	86
VASA own, 130 nt	005	single	MtTrna	79
VASA own, 130 nt	005	single	UnitaryPseudogene	49
VASA own, 130 nt	005	single	TranslatedUnprocessedPseudogene	4
VASA own, 130 nt	005	single	TrJGene	2
VASA own, 130 nt	005	single	IgVPseudogene	1
VASA own, 130 nt	006	multi	lncRNA	698968
VASA own, 130 nt	006	multi	ProteinCoding	666931
VASA own, 130 nt	006	multi	MiscRna	172427
VASA own, 130 nt	006	multi	miRNA	106232
VASA own, 130 nt	006	multi	snRNA	90452
VASA own, 130 nt	006	multi	ProcessedPseudogene	67123
VASA own, 130 nt	006	multi	TranscribedProcessedPseudogene	29898
VASA own, 130 nt	006	multi	snoRNA	18108
VASA own, 130 nt	006	multi	UnprocessedPseudogene	9341
VASA own, 130 nt	006	multi	rRNA	7340
VASA own, 130 nt	006	multi	TranscribedUnprocessedPseudogene	4125
VASA own, 130 nt	006	multi	TranscribedUnitaryPseudogene	2272
VASA own, 130 nt	006	multi	tRNA	2165
VASA own, 130 nt	006	multi	TEC	2033
VASA own, 130 nt	006	multi	UnitaryPseudogene	1142
VASA own, 130 nt	006	multi	MtTrna	159
VASA own, 130 nt	006	multi	ribozyme	98
VASA own, 130 nt	006	multi	MtRrna	42
VASA own, 130 nt	006	multi	scaRNA	15
VASA own, 130 nt	006	multi	IgVPseudogene	7
VASA own, 130 nt	006	multi	TrVGene	7
VASA own, 130 nt	006	multi	IgVGene	5
VASA own, 130 nt	006	multi	TranslatedUnprocessedPseudogene	3
VASA own, 130 nt	006	multi	TrVPseudogene	2
VASA own, 130 nt	006	multi	IgCGene	1
VASA own, 130 nt	006	multi	TrCGene	1
VASA own, 130 nt	006	single	ProteinCoding	1469739
VASA own, 130 nt	006	single	lncRNA	158068
VASA own, 130 nt	006	single	MiscRna	30010
VASA own, 130 nt	006	single	ribozyme	29720
VASA own, 130 nt	006	single	snoRNA	20200
VASA own, 130 nt	006	single	snRNA	13398
VASA own, 130 nt	006	single	miRNA	7039
VASA own, 130 nt	006	single	ProcessedPseudogene	4510
VASA own, 130 nt	006	single	TEC	3069
VASA own, 130 nt	006	single	rRNA	1878
VASA own, 130 nt	006	single	TranscribedProcessedPseudogene	1451
VASA own, 130 nt	006	single	scaRNA	886
VASA own, 130 nt	006	single	TranscribedUnprocessedPseudogene	852
VASA own, 130 nt	006	single	MtRrna	415
VASA own, 130 nt	006	single	tRNA	354
VASA own, 130 nt	006	single	TranscribedUnitaryPseudogene	353
VASA own, 130 nt	006	single	UnprocessedPseudogene	313
VASA own, 130 nt	006	single	MtTrna	211
VASA own, 130 nt	006	single	UnitaryPseudogene	93
VASA own, 130 nt	006	single	sRNA	4
VASA own, 130 nt	006	single	TranslatedUnprocessedPseudogene	1
VASA own, 130 nt	007	multi	lncRNA	1314467
VASA own, 130 nt	007	multi	ProteinCoding	1171553
VASA own, 130 nt	007	multi	MiscRna	476996
VASA own, 130 nt	007	multi	miRNA	279373
VASA own, 130 nt	007	multi	snRNA	274214
VASA own, 130 nt	007	multi	ProcessedPseudogene	146759
VASA own, 130 nt	007	multi	TranscribedProcessedPseudogene	65390
VASA own, 130 nt	007	multi	snoRNA	59189
VASA own, 130 nt	007	multi	UnprocessedPseudogene	22903
VASA own, 130 nt	007	multi	rRNA	18376
VASA own, 130 nt	007	multi	TranscribedUnprocessedPseudogene	9071
VASA own, 130 nt	007	multi	TranscribedUnitaryPseudogene	5138
VASA own, 130 nt	007	multi	TEC	3710
VASA own, 130 nt	007	multi	UnitaryPseudogene	2451
VASA own, 130 nt	007	multi	tRNA	1514
VASA own, 130 nt	007	multi	ribozyme	271
VASA own, 130 nt	007	multi	MtTrna	251
VASA own, 130 nt	007	multi	MtRrna	78
VASA own, 130 nt	007	multi	scaRNA	18
VASA own, 130 nt	007	multi	IgVGene	10
VASA own, 130 nt	007	multi	TrVGene	10
VASA own, 130 nt	007	multi	IgCGene	6
VASA own, 130 nt	007	multi	IgVPseudogene	2
VASA own, 130 nt	007	multi	TrCGene	2
VASA own, 130 nt	007	multi	TranslatedUnprocessedPseudogene	2
VASA own, 130 nt	007	multi	pseudogene	1
VASA own, 130 nt	007	single	ProteinCoding	3375669
VASA own, 130 nt	007	single	lncRNA	325709
VASA own, 130 nt	007	single	ribozyme	75986
VASA own, 130 nt	007	single	MiscRna	65513
VASA own, 130 nt	007	single	snoRNA	62675
VASA own, 130 nt	007	single	snRNA	35931
VASA own, 130 nt	007	single	miRNA	13868
VASA own, 130 nt	007	single	ProcessedPseudogene	8691
VASA own, 130 nt	007	single	TEC	7631
VASA own, 130 nt	007	single	TranscribedProcessedPseudogene	3370
VASA own, 130 nt	007	single	rRNA	3219
VASA own, 130 nt	007	single	scaRNA	2645
VASA own, 130 nt	007	single	TranscribedUnprocessedPseudogene	2603
VASA own, 130 nt	007	single	tRNA	1008
VASA own, 130 nt	007	single	MtRrna	801
VASA own, 130 nt	007	single	TranscribedUnitaryPseudogene	671
VASA own, 130 nt	007	single	MtTrna	465
VASA own, 130 nt	007	single	UnprocessedPseudogene	397
VASA own, 130 nt	007	single	UnitaryPseudogene	237
VASA own, 130 nt	007	single	TranslatedUnprocessedPseudogene	13
VASA own, 130 nt	007	single	TrVPseudogene	4
VASA own, 130 nt	007	single	IgCGene	1
VASA own, 130 nt	007	single	TrCGene	1
VASA own, 130 nt	007	single	TrJGene	1
VASA own, 130 nt	008	multi	lncRNA	898612
VASA own, 130 nt	008	multi	ProteinCoding	873064
VASA own, 130 nt	008	multi	MiscRna	191721
VASA own, 130 nt	008	multi	snRNA	171389
VASA own, 130 nt	008	multi	miRNA	112939
VASA own, 130 nt	008	multi	ProcessedPseudogene	80435
VASA own, 130 nt	008	multi	TranscribedProcessedPseudogene	35467
VASA own, 130 nt	008	multi	snoRNA	29849
VASA own, 130 nt	008	multi	rRNA	13913
VASA own, 130 nt	008	multi	UnprocessedPseudogene	13070
VASA own, 130 nt	008	multi	TranscribedUnprocessedPseudogene	4393
VASA own, 130 nt	008	multi	TranscribedUnitaryPseudogene	2720
VASA own, 130 nt	008	multi	TEC	2435
VASA own, 130 nt	008	multi	tRNA	1876
VASA own, 130 nt	008	multi	UnitaryPseudogene	1872
VASA own, 130 nt	008	multi	MtTrna	300
VASA own, 130 nt	008	multi	ribozyme	140
VASA own, 130 nt	008	multi	MtRrna	44
VASA own, 130 nt	008	multi	scaRNA	17
VASA own, 130 nt	008	multi	IgVGene	10
VASA own, 130 nt	008	multi	IgVPseudogene	9
VASA own, 130 nt	008	multi	TrVGene	5
VASA own, 130 nt	008	multi	TrVPseudogene	2
VASA own, 130 nt	008	multi	IgCGene	1
VASA own, 130 nt	008	multi	TranslatedUnprocessedPseudogene	1
VASA own, 130 nt	008	single	ProteinCoding	1834620
VASA own, 130 nt	008	single	lncRNA	200901
VASA own, 130 nt	008	single	MiscRna	32793
VASA own, 130 nt	008	single	ribozyme	32707
VASA own, 130 nt	008	single	snoRNA	30060
VASA own, 130 nt	008	single	snRNA	24412
VASA own, 130 nt	008	single	miRNA	8154
VASA own, 130 nt	008	single	ProcessedPseudogene	4955
VASA own, 130 nt	008	single	TEC	4380
VASA own, 130 nt	008	single	rRNA	3868
VASA own, 130 nt	008	single	TranscribedProcessedPseudogene	1932
VASA own, 130 nt	008	single	scaRNA	1439
VASA own, 130 nt	008	single	TranscribedUnprocessedPseudogene	1205
VASA own, 130 nt	008	single	MtRrna	755
VASA own, 130 nt	008	single	tRNA	754
VASA own, 130 nt	008	single	TranscribedUnitaryPseudogene	476
VASA own, 130 nt	008	single	MtTrna	346
VASA own, 130 nt	008	single	UnitaryPseudogene	287
VASA own, 130 nt	008	single	UnprocessedPseudogene	284
VASA own, 130 nt	008	single	IgVPseudogene	2
VASA own, 130 nt	008	single	TrVGene	1
VASA own, 130 nt	009	multi	lncRNA	991819
VASA own, 130 nt	009	multi	ProteinCoding	913438
VASA own, 130 nt	009	multi	MiscRna	338598
VASA own, 130 nt	009	multi	miRNA	191500
VASA own, 130 nt	009	multi	snRNA	151163
VASA own, 130 nt	009	multi	ProcessedPseudogene	120669
VASA own, 130 nt	009	multi	TranscribedProcessedPseudogene	53749
VASA own, 130 nt	009	multi	snoRNA	30911
VASA own, 130 nt	009	multi	UnprocessedPseudogene	17542
VASA own, 130 nt	009	multi	rRNA	16345
VASA own, 130 nt	009	multi	TranscribedUnprocessedPseudogene	6500
VASA own, 130 nt	009	multi	TranscribedUnitaryPseudogene	3729
VASA own, 130 nt	009	multi	TEC	2767
VASA own, 130 nt	009	multi	UnitaryPseudogene	2132
VASA own, 130 nt	009	multi	tRNA	1955
VASA own, 130 nt	009	multi	MtTrna	239
VASA own, 130 nt	009	multi	ribozyme	185
VASA own, 130 nt	009	multi	MtRrna	62
VASA own, 130 nt	009	multi	scaRNA	23
VASA own, 130 nt	009	multi	TrVGene	7
VASA own, 130 nt	009	multi	IgCGene	6
VASA own, 130 nt	009	multi	IgVPseudogene	6
VASA own, 130 nt	009	multi	IgVGene	5
VASA own, 130 nt	009	multi	TrCGene	2
VASA own, 130 nt	009	multi	TrVPseudogene	2
VASA own, 130 nt	009	multi	TranslatedUnprocessedPseudogene	1
VASA own, 130 nt	009	single	ProteinCoding	2640957
VASA own, 130 nt	009	single	lncRNA	237397
VASA own, 130 nt	009	single	ribozyme	50870
VASA own, 130 nt	009	single	MiscRna	44658
VASA own, 130 nt	009	single	snoRNA	37608
VASA own, 130 nt	009	single	snRNA	22241
VASA own, 130 nt	009	single	miRNA	10560
VASA own, 130 nt	009	single	ProcessedPseudogene	7155
VASA own, 130 nt	009	single	TEC	5723
VASA own, 130 nt	009	single	rRNA	4681
VASA own, 130 nt	009	single	TranscribedProcessedPseudogene	2532
VASA own, 130 nt	009	single	scaRNA	1970
VASA own, 130 nt	009	single	TranscribedUnprocessedPseudogene	1783
VASA own, 130 nt	009	single	MtRrna	912
VASA own, 130 nt	009	single	tRNA	605
VASA own, 130 nt	009	single	TranscribedUnitaryPseudogene	570
VASA own, 130 nt	009	single	MtTrna	365
VASA own, 130 nt	009	single	UnprocessedPseudogene	331
VASA own, 130 nt	009	single	UnitaryPseudogene	168
VASA own, 130 nt	009	single	TranslatedUnprocessedPseudogene	9
VASA own, 130 nt	009	single	TrVPseudogene	7
VASA own, 130 nt	009	single	TrVGene	5
VASA own, 130 nt	009	single	sRNA	2
VASA own, 130 nt	009	single	IgVGene	1
VASA own, 130 nt	009	single	IgVPseudogene	1
VASA own, 130 nt	009	single	TrCGene	1
VASA own, 130 nt	010	multi	lncRNA	2121039
VASA own, 130 nt	010	multi	ProteinCoding	1885881
VASA own, 130 nt	010	multi	MiscRna	714625
VASA own, 130 nt	010	multi	snRNA	655624
VASA own, 130 nt	010	multi	miRNA	372810
VASA own, 130 nt	010	multi	ProcessedPseudogene	219825
VASA own, 130 nt	010	multi	snoRNA	120690
VASA own, 130 nt	010	multi	TranscribedProcessedPseudogene	97696
VASA own, 130 nt	010	multi	UnprocessedPseudogene	34118
VASA own, 130 nt	010	multi	rRNA	23505
VASA own, 130 nt	010	multi	TranscribedUnprocessedPseudogene	11886
VASA own, 130 nt	010	multi	TranscribedUnitaryPseudogene	6724
VASA own, 130 nt	010	multi	TEC	4630
VASA own, 130 nt	010	multi	UnitaryPseudogene	2101
VASA own, 130 nt	010	multi	tRNA	1740
VASA own, 130 nt	010	multi	ribozyme	466
VASA own, 130 nt	010	multi	MtTrna	188
VASA own, 130 nt	010	multi	MtRrna	105
VASA own, 130 nt	010	multi	scaRNA	32
VASA own, 130 nt	010	multi	IgCGene	6
VASA own, 130 nt	010	multi	IgVGene	6
VASA own, 130 nt	010	multi	TrVGene	6
VASA own, 130 nt	010	multi	TrCGene	5
VASA own, 130 nt	010	multi	TranslatedUnprocessedPseudogene	4
VASA own, 130 nt	010	multi	IgVPseudogene	2
VASA own, 130 nt	010	multi	pseudogene	2
VASA own, 130 nt	010	single	ProteinCoding	5060109
VASA own, 130 nt	010	single	lncRNA	462799
VASA own, 130 nt	010	single	MiscRna	128390
VASA own, 130 nt	010	single	snoRNA	119868
VASA own, 130 nt	010	single	ribozyme	110267
VASA own, 130 nt	010	single	snRNA	67400
VASA own, 130 nt	010	single	miRNA	21964
VASA own, 130 nt	010	single	ProcessedPseudogene	13785
VASA own, 130 nt	010	single	TEC	10852
VASA own, 130 nt	010	single	TranscribedProcessedPseudogene	6486
VASA own, 130 nt	010	single	scaRNA	6108
VASA own, 130 nt	010	single	rRNA	4922
VASA own, 130 nt	010	single	TranscribedUnprocessedPseudogene	3407
VASA own, 130 nt	010	single	tRNA	1341
VASA own, 130 nt	010	single	MtRrna	1261
VASA own, 130 nt	010	single	TranscribedUnitaryPseudogene	1242
VASA own, 130 nt	010	single	MtTrna	483
VASA own, 130 nt	010	single	UnprocessedPseudogene	414
VASA own, 130 nt	010	single	UnitaryPseudogene	250
VASA own, 130 nt	010	single	IgVGene	1
VASA own, 130 nt	010	single	TrCGene	1
VASA own, 130 nt	011	multi	lncRNA	2127408
VASA own, 130 nt	011	multi	ProteinCoding	1905446
VASA own, 130 nt	011	multi	MiscRna	752346
VASA own, 130 nt	011	multi	snRNA	720508
VASA own, 130 nt	011	multi	miRNA	384161
VASA own, 130 nt	011	multi	ProcessedPseudogene	218724
VASA own, 130 nt	011	multi	snoRNA	172573
VASA own, 130 nt	011	multi	TranscribedProcessedPseudogene	97575
VASA own, 130 nt	011	multi	UnprocessedPseudogene	30516
VASA own, 130 nt	011	multi	rRNA	24965
VASA own, 130 nt	011	multi	TranscribedUnprocessedPseudogene	11858
VASA own, 130 nt	011	multi	TranscribedUnitaryPseudogene	6954
VASA own, 130 nt	011	multi	TEC	5296
VASA own, 130 nt	011	multi	UnitaryPseudogene	2547
VASA own, 130 nt	011	multi	tRNA	1725
VASA own, 130 nt	011	multi	ribozyme	531
VASA own, 130 nt	011	multi	MtTrna	194
VASA own, 130 nt	011	multi	MtRrna	107
VASA own, 130 nt	011	multi	scaRNA	37
VASA own, 130 nt	011	multi	TrVGene	14
VASA own, 130 nt	011	multi	IgVGene	13
VASA own, 130 nt	011	multi	IgVPseudogene	8
VASA own, 130 nt	011	multi	IgCGene	5
VASA own, 130 nt	011	multi	TranslatedUnprocessedPseudogene	3
VASA own, 130 nt	011	multi	pseudogene	3
VASA own, 130 nt	011	multi	TrCGene	2
VASA own, 130 nt	011	multi	IgJGene	1
VASA own, 130 nt	011	multi	TrJGene	1
VASA own, 130 nt	011	single	ProteinCoding	5088451
VASA own, 130 nt	011	single	lncRNA	488508
VASA own, 130 nt	011	single	snoRNA	145595
VASA own, 130 nt	011	single	ribozyme	124307
VASA own, 130 nt	011	single	MiscRna	101177
VASA own, 130 nt	011	single	snRNA	71604
VASA own, 130 nt	011	single	miRNA	24783
VASA own, 130 nt	011	single	ProcessedPseudogene	13164
VASA own, 130 nt	011	single	TEC	10678
VASA own, 130 nt	011	single	scaRNA	6790
VASA own, 130 nt	011	single	TranscribedProcessedPseudogene	6381
VASA own, 130 nt	011	single	rRNA	5052
VASA own, 130 nt	011	single	TranscribedUnprocessedPseudogene	3502
VASA own, 130 nt	011	single	tRNA	1568
VASA own, 130 nt	011	single	TranscribedUnitaryPseudogene	1144
VASA own, 130 nt	011	single	MtRrna	1094
VASA own, 130 nt	011	single	UnitaryPseudogene	546
VASA own, 130 nt	011	single	MtTrna	404
VASA own, 130 nt	011	single	UnprocessedPseudogene	392
VASA own, 130 nt	011	single	TranslatedUnprocessedPseudogene	3
VASA own, 130 nt	011	single	pseudogene	3
VASA own, 130 nt	011	single	IgVGene	2
VASA own, 130 nt	011	single	IgCGene	1
VASA own, 130 nt	011	single	IgVPseudogene	1
VASA own, 130 nt	011	single	TrVGene	1
VASA own, 130 nt	011	single	TrVPseudogene	1
VASA own, 130 nt	012	multi	lncRNA	1721082
VASA own, 130 nt	012	multi	ProteinCoding	1494726
VASA own, 130 nt	012	multi	MiscRna	630188
VASA own, 130 nt	012	multi	snRNA	520190
VASA own, 130 nt	012	multi	miRNA	345712
VASA own, 130 nt	012	multi	ProcessedPseudogene	185973
VASA own, 130 nt	012	multi	snoRNA	96857
VASA own, 130 nt	012	multi	TranscribedProcessedPseudogene	83972
VASA own, 130 nt	012	multi	UnprocessedPseudogene	26391
VASA own, 130 nt	012	multi	rRNA	23284
VASA own, 130 nt	012	multi	TranscribedUnprocessedPseudogene	9866
VASA own, 130 nt	012	multi	TranscribedUnitaryPseudogene	5560
VASA own, 130 nt	012	multi	TEC	4864
VASA own, 130 nt	012	multi	UnitaryPseudogene	1844
VASA own, 130 nt	012	multi	tRNA	1770
VASA own, 130 nt	012	multi	ribozyme	413
VASA own, 130 nt	012	multi	MtTrna	161
VASA own, 130 nt	012	multi	MtRrna	121
VASA own, 130 nt	012	multi	scaRNA	28
VASA own, 130 nt	012	multi	TranslatedUnprocessedPseudogene	15
VASA own, 130 nt	012	multi	IgCGene	12
VASA own, 130 nt	012	multi	TrVGene	12
VASA own, 130 nt	012	multi	IgVPseudogene	7
VASA own, 130 nt	012	multi	IgVGene	4
VASA own, 130 nt	012	multi	IgCPseudogene	1
VASA own, 130 nt	012	multi	TrCGene	1
VASA own, 130 nt	012	multi	TrVPseudogene	1
VASA own, 130 nt	012	multi	pseudogene	1
VASA own, 130 nt	012	single	ProteinCoding	4178589
VASA own, 130 nt	012	single	lncRNA	388400
VASA own, 130 nt	012	single	ribozyme	102567
VASA own, 130 nt	012	single	snoRNA	101303
VASA own, 130 nt	012	single	MiscRna	86983
VASA own, 130 nt	012	single	snRNA	54998
VASA own, 130 nt	012	single	miRNA	18021
VASA own, 130 nt	012	single	ProcessedPseudogene	10841
VASA own, 130 nt	012	single	TEC	8772
VASA own, 130 nt	012	single	rRNA	5448
VASA own, 130 nt	012	single	scaRNA	5081
VASA own, 130 nt	012	single	TranscribedProcessedPseudogene	4988
VASA own, 130 nt	012	single	TranscribedUnprocessedPseudogene	2869
VASA own, 130 nt	012	single	TranscribedUnitaryPseudogene	973
VASA own, 130 nt	012	single	tRNA	896
VASA own, 130 nt	012	single	MtRrna	893
VASA own, 130 nt	012	single	MtTrna	449
VASA own, 130 nt	012	single	UnprocessedPseudogene	371
VASA own, 130 nt	012	single	UnitaryPseudogene	243
VASA own, 130 nt	012	single	TranslatedUnprocessedPseudogene	8
VASA own, 130 nt	012	single	TrVGene	3
