dataset	cell	class	ngenes	reads
VASA published, mouse	098	multi	19	53
VASA published, mouse	098	multi	20	204
VASA published, mouse	098	single	1	73670
VASA published, mouse	098	single	2	3877
VASA published, mouse	098	single	3	122
VASA published, mouse	098	single	4	5
VASA published, mouse	098	single	16	1
VASA published, mouse	098	single	17	3
VASA published, mouse	100	multi	1	6992
VASA published, mouse	100	multi	2	11936
VASA published, mouse	100	multi	3	7330
VASA published, mouse	100	multi	4	5430
VASA published, mouse	100	multi	5	4865
VASA published, mouse	100	multi	6	1620
VASA published, mouse	100	multi	7	2156
VASA published, mouse	100	multi	8	755
VASA published, mouse	100	multi	9	780
VASA published, mouse	100	multi	10	733
VASA published, mouse	100	multi	11	361
VASA published, mouse	100	multi	12	193
VASA published, mouse	100	multi	13	102
VASA published, mouse	100	multi	14	137
VASA published, mouse	100	multi	15	130
VASA published, mouse	100	multi	16	61
VASA published, mouse	100	multi	17	78
VASA published, mouse	100	multi	18	45
VASA published, mouse	100	multi	19	77
VASA published, mouse	100	multi	20	371
VASA published, mouse	100	single	1	274194
VASA published, mouse	100	single	2	10562
VASA published, mouse	100	single	3	355
VASA published, mouse	100	single	4	11
VASA published, mouse	100	single	5	1
VASA published, mouse	100	single	14	7
VASA published, mouse	100	single	16	6
VASA published, mouse	100	single	20	8
VASA published, mouse	104	multi	1	3009
VASA published, mouse	104	multi	2	4212
VASA published, mouse	104	multi	3	2417
VASA published, mouse	104	multi	4	1573
VASA published, mouse	104	multi	5	1362
VASA published, mouse	104	multi	6	561
VASA published, mouse	104	multi	7	613
VASA published, mouse	104	multi	8	235
VASA published, mouse	104	multi	9	253
VASA published, mouse	104	multi	10	231
VASA published, mouse	104	multi	11	83
VASA published, mouse	104	multi	12	88
VASA published, mouse	104	multi	13	33
VASA published, mouse	104	multi	14	55
VASA published, mouse	104	multi	15	37
VASA published, mouse	104	multi	16	21
VASA published, mouse	104	multi	17	33
VASA published, mouse	104	multi	18	8
VASA published, mouse	104	multi	19	26
VASA published, mouse	104	multi	20	155
VASA published, mouse	104	single	1	89391
VASA published, mouse	104	single	2	3543
VASA published, mouse	104	single	3	175
VASA published, mouse	104	single	4	16
VASA published, mouse	104	single	20	12
VASA published, mouse	106	multi	1	4063
VASA published, mouse	106	multi	2	7333
VASA published, mouse	106	multi	3	4296
VASA published, mouse	106	multi	4	2695
VASA published, mouse	106	multi	5	2006
VASA published, mouse	106	multi	6	892
VASA published, mouse	106	multi	7	997
VASA published, mouse	106	multi	8	358
VASA published, mouse	106	multi	9	319
VASA published, mouse	106	multi	10	280
VASA published, mouse	106	multi	11	132
VASA published, mouse	106	multi	12	140
VASA published, mouse	106	multi	13	92
VASA published, mouse	106	multi	14	80
VASA published, mouse	106	multi	15	62
VASA published, mouse	106	multi	16	55
VASA published, mouse	106	multi	17	53
VASA published, mouse	106	multi	18	15
VASA published, mouse	106	multi	19	32
VASA published, mouse	106	multi	20	235
VASA published, mouse	106	single	1	132883
VASA published, mouse	106	single	2	4883
VASA published, mouse	106	single	3	194
VASA published, mouse	106	single	4	7
VASA published, mouse	106	single	12	2
VASA published, mouse	106	single	13	4
VASA published, mouse	106	single	19	1
VASA published, mouse	106	single	20	34
VASA published, mouse	108	multi	1	6380
VASA published, mouse	108	multi	2	9702
VASA published, mouse	108	multi	3	5181
VASA published, mouse	108	multi	4	3939
VASA published, mouse	108	multi	5	3168
VASA published, mouse	108	multi	6	1249
VASA published, mouse	108	multi	7	1588
VASA published, mouse	108	multi	8	551
VASA published, mouse	108	multi	9	581
VASA published, mouse	108	multi	10	452
VASA published, mouse	108	multi	11	241
VASA published, mouse	108	multi	12	208
VASA published, mouse	108	multi	13	104
VASA published, mouse	108	multi	14	135
VASA published, mouse	108	multi	15	109
VASA published, mouse	108	multi	16	75
VASA published, mouse	108	multi	17	57
VASA published, mouse	108	multi	18	38
VASA published, mouse	108	multi	19	48
VASA published, mouse	108	multi	20	341
VASA published, mouse	108	single	1	232498
VASA published, mouse	108	single	2	9824
VASA published, mouse	108	single	3	318
VASA published, mouse	108	single	4	22
VASA published, mouse	108	single	6	3
VASA published, mouse	108	single	13	1
VASA published, mouse	108	single	14	2
VASA published, mouse	108	single	15	2
VASA published, mouse	108	single	16	6
VASA published, mouse	108	single	18	1
VASA published, mouse	108	single	20	26
VASA published, mouse	112	multi	1	9362
VASA published, mouse	112	multi	2	13200
VASA published, mouse	112	multi	3	7543
VASA published, mouse	112	multi	4	5072
VASA published, mouse	112	multi	5	4132
VASA published, mouse	112	multi	6	1656
VASA published, mouse	112	multi	7	2143
VASA published, mouse	112	multi	8	824
VASA published, mouse	112	multi	9	839
VASA published, mouse	112	multi	10	587
VASA published, mouse	112	multi	11	335
VASA published, mouse	112	multi	12	341
VASA published, mouse	112	multi	13	99
VASA published, mouse	112	multi	14	128
VASA published, mouse	112	multi	15	99
VASA published, mouse	112	multi	16	79
VASA published, mouse	112	multi	17	52
VASA published, mouse	112	multi	18	27
VASA published, mouse	112	multi	19	58
VASA published, mouse	112	multi	20	247
VASA published, mouse	112	single	1	335647
VASA published, mouse	112	single	2	12958
VASA published, mouse	112	single	3	414
VASA published, mouse	112	single	4	28
VASA published, mouse	112	single	6	6
VASA published, mouse	112	single	7	1
VASA published, mouse	112	single	10	3
VASA published, mouse	112	single	13	8
VASA published, mouse	112	single	14	1
VASA published, mouse	112	single	15	10
VASA published, mouse	112	single	17	1
VASA published, mouse	112	single	19	1
VASA published, mouse	112	single	20	54
VASA published, mouse	114	multi	1	3860
VASA published, mouse	114	multi	2	6606
VASA published, mouse	114	multi	3	4452
VASA published, mouse	114	multi	4	3059
VASA published, mouse	114	multi	5	8709
VASA published, mouse	114	multi	6	959
VASA published, mouse	114	multi	7	1400
VASA published, mouse	114	multi	8	489
VASA published, mouse	114	multi	9	686
VASA published, mouse	114	multi	10	343
VASA published, mouse	114	multi	11	171
VASA published, mouse	114	multi	12	330
VASA published, mouse	114	multi	13	147
VASA published, mouse	114	multi	14	92
VASA published, mouse	114	multi	15	103
VASA published, mouse	114	multi	16	75
VASA published, mouse	114	multi	17	56
VASA published, mouse	114	multi	18	27
VASA published, mouse	114	multi	19	47
VASA published, mouse	114	multi	20	212
VASA published, mouse	114	single	1	97734
VASA published, mouse	114	single	2	5137
VASA published, mouse	114	single	3	217
VASA published, mouse	114	single	4	19
VASA published, mouse	114	single	7	7
VASA published, mouse	114	single	15	4
VASA published, mouse	114	single	20	8
VASA published, mouse	116	multi	1	9521
VASA published, mouse	116	multi	2	15774
VASA published, mouse	116	multi	3	8968
VASA published, mouse	116	multi	4	5940
VASA published, mouse	116	multi	5	4840
VASA published, mouse	116	multi	6	2105
VASA published, mouse	116	multi	7	2364
VASA published, mouse	116	multi	8	910
VASA published, mouse	116	multi	9	961
VASA published, mouse	116	multi	10	587
VASA published, mouse	116	multi	11	359
VASA published, mouse	116	multi	12	313
VASA published, mouse	116	multi	13	147
VASA published, mouse	116	multi	14	149
VASA published, mouse	116	multi	15	135
VASA published, mouse	116	multi	16	61
VASA published, mouse	116	multi	17	133
VASA published, mouse	116	multi	18	64
VASA published, mouse	116	multi	19	51
VASA published, mouse	116	multi	20	444
VASA published, mouse	116	single	1	350740
VASA published, mouse	116	single	2	14379
VASA published, mouse	116	single	3	524
VASA published, mouse	116	single	4	28
VASA published, mouse	116	single	10	6
VASA published, mouse	116	single	11	1
VASA published, mouse	116	single	16	14
VASA published, mouse	116	single	18	2
VASA published, mouse	116	single	19	8
VASA published, mouse	116	single	20	37
VASA published, mouse	118	multi	1	1464
VASA published, mouse	118	multi	2	2162
VASA published, mouse	118	multi	3	1137
VASA published, mouse	118	multi	4	803
VASA published, mouse	118	multi	5	566
VASA published, mouse	118	multi	6	231
VASA published, mouse	118	multi	7	318
VASA published, mouse	118	multi	8	88
VASA published, mouse	118	multi	9	124
VASA published, mouse	118	multi	10	78
VASA published, mouse	118	multi	11	41
VASA published, mouse	118	multi	12	27
VASA published, mouse	118	multi	13	11
VASA published, mouse	118	multi	14	24
VASA published, mouse	118	multi	15	25
VASA published, mouse	118	multi	16	10
VASA published, mouse	118	multi	17	14
VASA published, mouse	118	multi	18	9
VASA published, mouse	118	multi	19	15
VASA published, mouse	118	multi	20	26
VASA published, mouse	118	single	1	42838
VASA published, mouse	118	single	2	1743
VASA published, mouse	118	single	3	50
VASA published, mouse	118	single	14	3
VASA published, mouse	118	single	15	3
VASA published, mouse	118	single	19	1
VASA published, mouse	118	single	20	1
VASA published, mouse	122	multi	1	3766
VASA published, mouse	122	multi	2	6432
VASA published, mouse	122	multi	3	3757
VASA published, mouse	122	multi	4	2128
VASA published, mouse	122	multi	5	1797
VASA published, mouse	122	multi	6	828
VASA published, mouse	122	multi	7	864
VASA published, mouse	122	multi	8	377
VASA published, mouse	122	multi	9	306
VASA published, mouse	122	multi	10	188
VASA published, mouse	122	multi	11	156
VASA published, mouse	122	multi	12	137
VASA published, mouse	122	multi	13	81
VASA published, mouse	122	multi	14	71
VASA published, mouse	122	multi	15	73
VASA published, mouse	122	multi	16	30
VASA published, mouse	122	multi	17	61
VASA published, mouse	122	multi	18	45
VASA published, mouse	122	multi	19	33
VASA published, mouse	122	multi	20	263
VASA published, mouse	122	single	1	117519
VASA published, mouse	122	single	2	5332
VASA published, mouse	122	single	3	123
VASA published, mouse	122	single	4	6
VASA published, mouse	122	single	17	3
VASA published, mouse	122	single	20	9
VASA published, mouse	124	multi	1	6176
VASA published, mouse	124	multi	2	9997
VASA published, mouse	124	multi	3	6074
VASA published, mouse	124	multi	4	4767
VASA published, mouse	124	multi	5	3838
VASA published, mouse	124	multi	6	1316
VASA published, mouse	124	multi	7	1854
VASA published, mouse	124	multi	8	546
VASA published, mouse	124	multi	9	784
VASA published, mouse	124	multi	10	460
VASA published, mouse	124	multi	11	247
VASA published, mouse	124	multi	12	211
VASA published, mouse	124	multi	13	128
VASA published, mouse	124	multi	14	155
VASA published, mouse	124	multi	15	96
VASA published, mouse	124	multi	16	69
VASA published, mouse	124	multi	17	107
VASA published, mouse	124	multi	18	34
VASA published, mouse	124	multi	19	93
VASA published, mouse	124	multi	20	379
VASA published, mouse	124	single	1	245383
VASA published, mouse	124	single	2	10550
VASA published, mouse	124	single	3	356
VASA published, mouse	124	single	4	8
VASA published, mouse	124	single	5	10
VASA published, mouse	124	single	6	1
VASA published, mouse	124	single	7	2
VASA published, mouse	124	single	10	1
VASA published, mouse	124	single	15	2
VASA published, mouse	124	single	20	33
VASA published, mouse	126	multi	1	695
VASA published, mouse	126	multi	2	983
VASA published, mouse	126	multi	3	630
VASA published, mouse	126	multi	4	436
VASA published, mouse	126	multi	5	306
VASA published, mouse	126	multi	6	155
VASA published, mouse	126	multi	7	145
VASA published, mouse	126	multi	8	42
VASA published, mouse	126	multi	9	61
VASA published, mouse	126	multi	10	22
VASA published, mouse	126	multi	11	28
VASA published, mouse	126	multi	12	24
VASA published, mouse	126	multi	13	7
VASA published, mouse	126	multi	14	8
VASA published, mouse	126	multi	15	12
VASA published, mouse	126	multi	16	5
VASA published, mouse	126	multi	17	18
VASA published, mouse	126	multi	18	2
VASA published, mouse	126	multi	19	3
VASA published, mouse	126	multi	20	22
VASA published, mouse	126	single	1	19998
VASA published, mouse	126	single	2	778
VASA published, mouse	126	single	3	20
VASA published, mouse	126	single	4	1
VASA published, mouse	126	single	13	1
VASA published, mouse	126	single	20	1
VASA published, mouse	128	multi	1	7561
VASA published, mouse	128	multi	2	12689
VASA published, mouse	128	multi	3	7585
VASA published, mouse	128	multi	4	4658
VASA published, mouse	128	multi	5	3871
VASA published, mouse	128	multi	6	1488
VASA published, mouse	128	multi	7	2105
VASA published, mouse	128	multi	8	816
VASA published, mouse	128	multi	9	786
VASA published, mouse	128	multi	10	682
VASA published, mouse	128	multi	11	420
VASA published, mouse	128	multi	12	317
VASA published, mouse	128	multi	13	115
VASA published, mouse	128	multi	14	217
VASA published, mouse	128	multi	15	89
VASA published, mouse	128	multi	16	115
VASA published, mouse	128	multi	17	87
VASA published, mouse	128	multi	18	55
VASA published, mouse	128	multi	19	86
VASA published, mouse	128	multi	20	345
VASA published, mouse	128	single	1	272858
VASA published, mouse	128	single	2	11423
VASA published, mouse	128	single	3	442
VASA published, mouse	128	single	4	2
VASA published, mouse	128	single	6	1
VASA published, mouse	128	single	15	13
VASA published, mouse	128	single	16	3
VASA published, mouse	128	single	17	32
VASA published, mouse	128	single	19	2
VASA published, mouse	128	single	20	21
VASA published, mouse	130	multi	1	1414
VASA published, mouse	130	multi	2	2617
VASA published, mouse	130	multi	3	1882
VASA published, mouse	130	multi	4	1279
VASA published, mouse	130	multi	5	4142
VASA published, mouse	130	multi	6	377
VASA published, mouse	130	multi	7	729
VASA published, mouse	130	multi	8	212
VASA published, mouse	130	multi	9	306
VASA published, mouse	130	multi	10	292
VASA published, mouse	130	multi	11	107
VASA published, mouse	130	multi	12	124
VASA published, mouse	130	multi	13	93
VASA published, mouse	130	multi	14	61
VASA published, mouse	130	multi	15	64
VASA published, mouse	130	multi	16	35
VASA published, mouse	130	multi	17	32
VASA published, mouse	130	multi	18	8
VASA published, mouse	130	multi	19	20
VASA published, mouse	130	multi	20	108
VASA published, mouse	130	single	1	27647
VASA published, mouse	130	single	2	1857
VASA published, mouse	130	single	3	131
VASA published, mouse	130	single	4	7
VASA published, mouse	130	single	20	2
VASA published, mouse	132	multi	1	5055
VASA published, mouse	132	multi	2	9038
VASA published, mouse	132	multi	3	5657
VASA published, mouse	132	multi	4	3191
VASA published, mouse	132	multi	5	2393
VASA published, mouse	132	multi	6	1191
VASA published, mouse	132	multi	7	1055
VASA published, mouse	132	multi	8	418
VASA published, mouse	132	multi	9	386
VASA published, mouse	132	multi	10	331
VASA published, mouse	132	multi	11	336
VASA published, mouse	132	multi	12	164
VASA published, mouse	132	multi	13	86
VASA published, mouse	132	multi	14	82
VASA published, mouse	132	multi	15	86
VASA published, mouse	132	multi	16	114
VASA published, mouse	132	multi	17	80
